FIRST_NAME,LAST_NAME,P_ID,SEASON_ID,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,GS,MIN,FGM,FGA,FG%,FG3M,FG3A,FG3%,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,TEAM,MPG,PER
Anfernee,Hardaway,358,2003-04,1610612752,NYK,32,42,4.0,1219,159,408,0.39,16.0,44.0,0.364,69,89,0.775,42.0,147.0,189.0,79,42.0,12.0,65.0,81,403,New York Knicks,27.53,11.28
Matt,Harpring,1723,2003-04,1610612762,UTA,28,31,31.0,1133,193,410,0.471,8.0,33.0,0.242,108,157,0.688,91.0,156.0,247.0,63,22.0,2.0,65.0,102,502,Utah Jazz,36.55,15.6
Al,Harrington,1733,2003-04,1610612754,IND,24,79,15.0,2440,421,909,0.463,21.0,77.0,0.273,185,252,0.734,163.0,345.0,508.0,131,80.0,22.0,163.0,250,1048,Indiana Pacers,30.89,16.48
Othella,Harrington,970,2003-04,1610612752,NYK,30,56,3.0,871,100,202,0.495,0.0,0.0,0.0,58,78,0.744,58.0,119.0,177.0,29,12.0,14.0,65.0,134,258,New York Knicks,15.55,9.51
Lucious,Harris,446,2003-04,1610612751,BKN,33,69,15.0,1507,187,463,0.404,38.0,101.0,0.376,66,78,0.846,39.0,101.0,140.0,135,41.0,2.0,53.0,74,478,Brooklyn Nets,21.84,12.39
Jason,Hart,2078,2003-04,1610612759,SAS,26,53,5.0,664,71,159,0.447,2.0,9.0,0.222,33,43,0.767,10.0,69.0,79.0,81,28.0,5.0,29.0,59,177,San Antonio Spurs,12.53,12.73
Udonis,Haslem,2617,2003-04,1610612748,MIA,24,75,24.0,1798,205,447,0.459,0.0,3.0,0.0,140,183,0.765,189.0,284.0,473.0,51,33.0,24.0,74.0,197,550,Miami Heat,23.97,13.72
Trenton,Hassell,2239,2003-04,1610612750,MIN,25,81,74.0,2264,177,381,0.465,4.0,13.0,0.308,48,61,0.787,68.0,189.0,257.0,133,36.0,54.0,46.0,200,406,Minnesota Timberwolves,27.95,8.88
Jarvis,Hayes,2553,2003-04,1610612764,WAS,22,70,42.0,2046,278,695,0.4,40.0,131.0,0.305,77,98,0.786,71.0,193.0,264.0,106,71.0,11.0,110.0,157,673,Washington Wizards,29.23,10.9
Brendan,Haywood,2217,2003-04,1610612764,WAS,24,77,59.0,1484,200,388,0.515,0.0,1.0,0.0,137,234,0.585,186.0,201.0,387.0,43,32.0,100.0,80.0,154,537,Washington Wizards,19.27,18.39
Kirk,Hinrich,2550,2003-04,1610612741,CHI,23,76,66.0,2709,318,823,0.386,144.0,369.0,0.39,135,168,0.804,42.0,217.0,259.0,517,101.0,21.0,204.0,276,915,Chicago Bulls,35.64,13.88
Fred,Hoiberg,697,2003-04,1610612750,MIN,31,79,3.0,1804,178,383,0.465,76.0,172.0,0.442,98,116,0.845,21.0,247.0,268.0,109,66.0,10.0,44.0,136,530,Minnesota Timberwolves,22.84,14.18
Robert,Horry,109,2003-04,1610612759,SAS,33,81,1.0,1290,141,348,0.405,41.0,108.0,0.38,69,107,0.645,108.0,164.0,272.0,101,48.0,49.0,55.0,165,392,San Antonio Spurs,15.93,14.88
Eddie,House,2067,2003-04,1610612746,LAC,26,60,10.0,1187,161,449,0.359,51.0,136.0,0.375,36,45,0.8,28.0,110.0,138.0,148,65.0,4.0,63.0,92,409,Los Angeles Clippers,19.78,13.0
Allan,Houston,275,2003-04,1610612752,NYK,33,50,50.0,1797,340,781,0.435,87.0,202.0,0.431,157,172,0.913,20.0,101.0,121.0,99,38.0,2.0,102.0,105,924,New York Knicks,35.94,15.61
Josh,Howard,2572,2003-04,1610612742,DAL,24,67,29.0,1587,229,532,0.43,20.0,66.0,0.303,97,138,0.703,149.0,219.0,368.0,97,69.0,54.0,67.0,168,575,Dallas Mavericks,23.69,17.47
Juwan,Howard,436,2003-04,1610612753,ORL,31,81,77.0,2877,529,1169,0.453,0.0,1.0,0.0,318,393,0.809,171.0,399.0,570.0,158,54.0,22.0,178.0,284,1376,Orlando Magic,35.52,16.26
Troy,Hudson,1607,2003-04,1610612750,MIN,28,29,1.0,503,80,207,0.386,31.0,77.0,0.403,27,33,0.818,4.0,31.0,35.0,70,7.0,0.0,34.0,32,218,Minnesota Timberwolves,17.34,14.09
Larry,Hughes,1716,2003-04,1610612764,WAS,25,61,61.0,2066,401,1009,0.397,79.0,232.0,0.341,267,335,0.797,96.0,230.0,326.0,148,95.0,26.0,152.0,147,1148,Washington Wizards,33.87,19.45
Lindsey,Hunter,283,2003-04,1610612765,DET,33,33,8.0,659,49,143,0.343,14.0,50.0,0.28,5,8,0.625,13.0,54.0,67.0,85,39.0,6.0,34.0,45,117,Detroit Pistons,19.97,9.07
Steven,Hunter,2212,2003-04,1610612753,ORL,22,59,23.0,787,82,155,0.529,0.0,0.0,0.0,23,69,0.333,54.0,116.0,170.0,12,5.0,73.0,29.0,101,187,Orlando Magic,13.34,11.31
Zydrunas,Ilgauskas,980,2003-04,1610612739,CLE,29,81,81.0,2539,466,965,0.483,2.0,7.0,0.286,303,406,0.746,279.0,374.0,653.0,109,39.0,201.0,163.0,277,1237,Cleveland Cavaliers,31.35,21.87
Allen,Iverson,947,2003-04,1610612755,PHI,29,48,47.0,2041,435,1125,0.387,57.0,199.0,0.286,339,455,0.745,34.0,144.0,178.0,324,115.0,5.0,209.0,87,1266,Philadelphia 76ers,42.52,20.33
Bobby,Jackson,1517,2003-04,1610612758,SAC,31,50,0.0,1186,263,592,0.444,81.0,219.0,0.37,82,109,0.752,55.0,119.0,174.0,105,49.0,8.0,63.0,106,689,Sacramento Kings,23.72,21.5
Jim,Jackson,754,2003-04,1610612745,HOU,33,80,80.0,3120,382,900,0.424,162.0,405.0,0.4,107,127,0.843,52.0,435.0,487.0,226,86.0,23.0,175.0,227,1033,Houston Rockets,39.0,12.87
Marc,Jackson,1531,2003-04,1610612755,PHI,29,22,13.0,596,71,171,0.415,0.0,1.0,0.0,64,81,0.79,45.0,81.0,126.0,18,12.0,6.0,24.0,45,206,Philadelphia 76ers,27.09,13.56
Mark,Jackson,349,2003-04,1610612745,HOU,39,42,3.0,577,34,100,0.34,7.0,41.0,0.171,28,39,0.718,10.0,60.0,70.0,119,17.0,1.0,53.0,41,103,Houston Rockets,13.74,8.91
Stephen,Jackson,1536,2003-04,1610612737,ATL,26,80,78.0,2940,536,1261,0.425,145.0,427.0,0.34,233,297,0.785,97.0,273.0,370.0,244,142.0,20.0,223.0,216,1450,Atlanta Hawks,36.75,17.08
Casey,Jacobsen,2418,2003-04,1610612756,PHX,23,78,13.0,1828,150,360,0.417,75.0,180.0,0.417,91,111,0.82,42.0,159.0,201.0,98,48.0,9.0,68.0,144,466,Phoenix Suns,23.44,9.57
Jerome,James,1744,2003-04,1610612760,OKC,28,65,24.0,990,129,259,0.498,0.0,0.0,0.0,66,100,0.66,78.0,152.0,230.0,32,20.0,60.0,82.0,180,324,Oklahoma City Thunder,15.23,11.86
LeBron,James,2544,2003-04,1610612739,CLE,19,79,79.0,3120,622,1492,0.417,63.0,217.0,0.29,347,460,0.754,99.0,333.0,432.0,465,130.0,58.0,273.0,149,1654,Cleveland Cavaliers,39.49,20.3
Mike,James,2229,2003-04,1610612738,BOS,29,55,55.0,1685,213,510,0.418,86.0,226.0,0.381,76,95,0.8,20.0,156.0,176.0,244,70.0,2.0,83.0,113,588,Boston Celtics,27.12,14.65
Mike,James,2229,2003-04,1610612765,DET,29,26,0.0,512,59,147,0.401,20.0,55.0,0.364,27,32,0.844,8.0,50.0,58.0,95,26.0,1.0,41.0,43,165,Detroit Pistons,27.12,14.37
Antawn,Jamison,1712,2003-04,1610612742,DAL,28,82,2.0,2376,488,913,0.535,16.0,40.0,0.4,220,294,0.748,233.0,287.0,520.0,70,83.0,30.0,81.0,174,1212,Dallas Mavericks,28.98,23.75
Marko,Jaric,2060,2003-04,1610612746,LAC,25,58,50.0,1760,185,477,0.388,51.0,150.0,0.34,74,101,0.733,44.0,131.0,175.0,281,93.0,20.0,115.0,132,495,Los Angeles Clippers,30.34,13.03
Richard,Jefferson,2210,2003-04,1610612751,BKN,24,82,82.0,3136,555,1115,0.498,48.0,132.0,0.364,357,468,0.763,109.0,355.0,464.0,315,92.0,28.0,198.0,224,1515,Brooklyn Nets,38.24,19.83
Jared,Jeffries,2407,2003-04,1610612764,WAS,22,82,38.0,1915,177,469,0.377,5.0,30.0,0.167,105,171,0.614,180.0,244.0,424.0,93,48.0,28.0,107.0,212,464,Washington Wizards,23.35,9.57
Anthony,Johnson,1533,2003-04,1610612754,IND,29,73,7.0,1598,167,411,0.406,41.0,122.0,0.336,75,94,0.798,28.0,102.0,130.0,202,64.0,8.0,75.0,138,450,Indiana Pacers,21.89,12.29
Avery,Johnson,422,2003-04,1610612744,GSW,39,46,1.0,637,80,199,0.402,0.0,3.0,0.0,52,78,0.667,3.0,30.0,33.0,111,26.0,3.0,51.0,34,212,Golden State Warriors,13.85,12.69
Ervin,Johnson,911,2003-04,1610612750,MIN,36,66,47.0,969,55,103,0.534,0.0,1.0,0.0,17,28,0.607,61.0,171.0,232.0,24,27.0,43.0,30.0,156,127,Minnesota Timberwolves,14.68,8.78
Joe,Johnson,2207,2003-04,1610612756,PHX,23,82,77.0,3331,555,1291,0.43,83.0,272.0,0.305,174,232,0.75,80.0,305.0,385.0,362,93.0,26.0,199.0,177,1367,Phoenix Suns,40.62,14.42
Linton,Johnson,2669,2003-04,1610612741,CHI,24,41,20.0,731,72,203,0.355,7.0,33.0,0.212,22,37,0.595,59.0,124.0,183.0,27,37.0,32.0,37.0,90,173,Chicago Bulls,17.83,10.47
Damon,Jones,1800,2003-04,1610612749,MIL,27,82,26.0,2016,210,524,0.401,98.0,273.0,0.359,55,72,0.764,15.0,155.0,170.0,478,30.0,4.0,103.0,92,573,Milwaukee Bucks,24.59,15.2
Eddie,Jones,224,2003-04,1610612748,MIA,32,81,81.0,3000,473,1156,0.409,177.0,479.0,0.37,278,333,0.835,38.0,270.0,308.0,258,92.0,34.0,129.0,226,1401,Miami Heat,37.04,17.02
Fred,Jones,2410,2003-04,1610612754,IND,25,81,2.0,1510,123,311,0.395,27.0,89.0,0.303,124,149,0.832,25.0,101.0,126.0,173,65.0,18.0,73.0,132,397,Indiana Pacers,18.64,12.06
Chris,Kaman,2549,2003-04,1610612746,LAC,22,82,61.0,1843,200,435,0.46,0.0,2.0,0.0,99,142,0.697,126.0,335.0,461.0,85,23.0,73.0,155.0,211,499,Los Angeles Clippers,22.48,10.35
Jason,Kidd,467,2003-04,1610612751,BKN,31,67,66.0,2453,368,959,0.384,94.0,293.0,0.321,206,249,0.827,85.0,343.0,428.0,618,122.0,14.0,214.0,110,1036,Brooklyn Nets,36.61,20.71
Andrei,Kirilenko,1905,2003-04,1610612762,UTA,23,78,78.0,2893,412,931,0.443,68.0,201.0,0.338,392,496,0.79,226.0,403.0,629.0,244,150.0,215.0,215.0,174,1284,Utah Jazz,37.09,20.49
Kerry,Kittles,954,2003-04,1610612751,BKN,30,82,82.0,2842,434,959,0.453,97.0,276.0,0.351,107,136,0.787,56.0,271.0,327.0,206,125.0,40.0,95.0,144,1072,Brooklyn Nets,34.66,16.31
Brevin,Knight,1510,2003-04,1610612764,WAS,28,32,12.0,599,58,138,0.42,1.0,5.0,0.2,19,27,0.704,11.0,50.0,61.0,102,52.0,0.0,44.0,50,136,Washington Wizards,18.54,12.94
Kyle,Korver,2594,2003-04,1610612755,PHI,23,74,0.0,882,115,327,0.352,81.0,207.0,0.391,19,24,0.792,30.0,81.0,111.0,40,25.0,8.0,41.0,102,330,Philadelphia 76ers,11.92,10.93
Toni,Kukoc,389,2003-04,1610612749,MIL,35,73,0.0,1522,211,506,0.417,49.0,168.0,0.292,145,199,0.729,60.0,211.0,271.0,200,59.0,21.0,110.0,110,616,Milwaukee Bucks,20.85,17.61
Christian,Laettner,363,2003-04,1610612764,WAS,34,48,18.0,984,119,256,0.465,6.0,21.0,0.286,40,50,0.8,50.0,182.0,232.0,89,37.0,28.0,42.0,102,284,Washington Wizards,20.5,15.55
Voshon,Lenard,702,2003-04,1610612743,DEN,31,73,70.0,2236,394,933,0.422,106.0,289.0,0.367,144,182,0.791,46.0,154.0,200.0,151,61.0,12.0,101.0,177,1038,Denver Nuggets,30.63,14.8
Rashard,Lewis,1740,2003-04,1610612760,OKC,24,80,80.0,2933,535,1229,0.435,145.0,386.0,0.376,206,270,0.763,133.0,385.0,518.0,175,99.0,54.0,135.0,233,1421,Oklahoma City Thunder,36.66,18.06
Raul,Lopez,2221,2003-04,1610612762,UTA,24,82,11.0,1619,223,517,0.431,25.0,85.0,0.294,101,117,0.863,24.0,131.0,155.0,305,62.0,2.0,174.0,200,572,Utah Jazz,19.74,11.68
Tyronn,Lue,1731,2003-04,1610612753,ORL,27,76,69.0,2332,309,714,0.433,80.0,209.0,0.383,101,131,0.771,26.0,161.0,187.0,317,61.0,5.0,124.0,185,799,Orlando Magic,30.68,12.91
George,Lynch,248,2003-04,1610612740,NOP,33,78,51.0,1701,149,375,0.397,43.0,139.0,0.309,34,51,0.667,96.0,216.0,312.0,117,48.0,18.0,64.0,159,375,New Orleans Pelicans,21.81,10.21
Mark,Madsen,2058,2003-04,1610612750,MIN,28,72,12.0,1246,101,204,0.495,0.0,6.0,0.0,57,118,0.483,134.0,138.0,272.0,28,33.0,18.0,47.0,175,259,Minnesota Timberwolves,17.31,10.04
Corey,Maggette,1894,2003-04,1610612746,LAC,24,73,72.0,2628,453,1013,0.447,76.0,231.0,0.329,526,620,0.848,96.0,334.0,430.0,224,65.0,16.0,207.0,217,1508,Los Angeles Clippers,36.0,20.9
Jamaal,Magloire,2048,2003-04,1610612740,NOP,26,82,82.0,2777,383,809,0.473,0.0,1.0,0.0,353,470,0.751,268.0,579.0,847.0,86,43.0,101.0,201.0,278,1119,New Orleans Pelicans,33.87,17.16
Karl,Malone,252,2003-04,1610612747,LAL,40,42,42.0,1373,193,400,0.483,0.0,1.0,0.0,168,225,0.747,61.0,306.0,367.0,163,50.0,20.0,103.0,116,554,Los Angeles Lakers,32.69,19.19
Stephon,Marbury,950,2003-04,1610612756,PHX,27,34,34.0,1415,262,606,0.432,37.0,118.0,0.314,147,185,0.795,19.0,98.0,117.0,281,64.0,5.0,97.0,74,708,Phoenix Suns,40.17,19.94
Stephon,Marbury,950,2003-04,1610612752,NYK,27,47,47.0,1839,336,780,0.431,50.0,156.0,0.321,209,251,0.833,39.0,107.0,146.0,438,65.0,4.0,152.0,98,931,New York Knicks,40.17,20.82
Shawn,Marion,1890,2003-04,1610612756,PHX,26,79,79.0,3217,590,1341,0.44,90.0,265.0,0.34,228,268,0.851,212.0,525.0,737.0,214,167.0,104.0,156.0,203,1498,Phoenix Suns,40.72,20.03
Donyell,Marshall,923,2003-04,1610612761,TOR,31,66,66.0,2579,413,884,0.467,120.0,298.0,0.403,120,162,0.741,182.0,527.0,709.0,94,80.0,104.0,95.0,200,1066,Toronto Raptors,36.44,18.09
Kenyon,Martin,2030,2003-04,1610612751,BKN,26,65,62.0,2252,439,900,0.488,7.0,25.0,0.28,201,294,0.684,133.0,484.0,617.0,160,95.0,82.0,168.0,230,1086,Brooklyn Nets,34.65,20.73
Jamal,Mashburn,469,2003-04,1610612740,NOP,31,19,18.0,730,156,398,0.392,19.0,67.0,0.284,65,80,0.813,19.0,98.0,117.0,47,14.0,5.0,37.0,42,396,New Orleans Pelicans,38.42,16.64
Desmond,Mason,2046,2003-04,1610612749,MIL,26,82,31.0,2534,409,867,0.472,9.0,39.0,0.231,356,463,0.769,93.0,266.0,359.0,152,60.0,24.0,148.0,191,1183,Milwaukee Bucks,30.9,17.56
Tony,Massenburg,763,2003-04,1610612758,SAC,36,59,0.0,789,104,219,0.475,0.0,1.0,0.0,43,63,0.683,57.0,131.0,188.0,29,14.0,18.0,45.0,144,251,Sacramento Kings,13.37,11.18
Walter,McCarty,962,2003-04,1610612738,BOS,30,77,23.0,1900,203,523,0.388,137.0,366.0,0.374,62,82,0.756,28.0,211.0,239.0,124,72.0,22.0,91.0,179,605,Boston Celtics,24.68,11.19
Amal,McCaskill,1043,2003-04,1610612755,PHI,30,59,3.0,640,47,117,0.402,0.0,1.0,0.0,19,27,0.704,48.0,85.0,133.0,20,12.0,20.0,25.0,89,113,Philadelphia 76ers,10.85,7.6
Antonio,McDyess,686,2003-04,1610612756,PHX,29,24,14.0,506,61,126,0.484,0.0,0.0,0.0,16,31,0.516,39.0,99.0,138.0,16,25.0,13.0,30.0,71,138,Phoenix Suns,22.1,11.99
Tracy,McGrady,1503,2003-04,1610612753,ORL,25,67,67.0,2675,653,1566,0.417,174.0,513.0,0.339,398,500,0.796,95.0,307.0,402.0,370,93.0,42.0,179.0,129,1878,Orlando Magic,39.93,25.61
Jeff,McInnis,976,2003-04,1610612757,POR,29,39,26.0,1272,196,416,0.471,15.0,47.0,0.319,58,76,0.763,16.0,78.0,94.0,196,36.0,2.0,61.0,94,465,Portland Trail Blazers,33.83,14.66
Jeff,McInnis,976,2003-04,1610612739,CLE,29,31,31.0,1096,138,331,0.417,31.0,80.0,0.388,56,67,0.836,17.0,65.0,82.0,234,36.0,4.0,59.0,69,363,Cleveland Cavaliers,33.83,16.26
Aaron,McKie,243,2003-04,1610612755,PHI,31,75,41.0,2116,265,577,0.459,75.0,172.0,0.436,84,111,0.757,45.0,208.0,253.0,195,85.0,23.0,103.0,142,689,Philadelphia 76ers,28.21,14.25
Slava,Medvedenko,2098,2003-04,1610612747,LAL,25,68,38.0,1443,237,537,0.441,0.0,3.0,0.0,89,116,0.767,148.0,195.0,343.0,57,38.0,18.0,59.0,191,563,Los Angeles Lakers,21.22,15.59
Ron,Mercer,1500,2003-04,1610612759,SAS,28,39,0.0,515,90,211,0.427,2.0,7.0,0.286,13,17,0.765,10.0,39.0,49.0,22,14.0,5.0,26.0,37,195,San Antonio Spurs,13.21,11.14
Chris,Mihm,2036,2003-04,1610612738,BOS,24,54,16.0,940,127,254,0.5,0.0,0.0,0.0,76,118,0.644,109.0,164.0,273.0,11,28.0,41.0,65.0,150,330,Boston Celtics,17.51,14.22
Darius,Miles,2032,2003-04,1610612739,CLE,22,37,16.0,887,143,331,0.432,5.0,30.0,0.167,39,72,0.542,48.0,119.0,167.0,80,25.0,27.0,56.0,84,330,Cleveland Cavaliers,26.29,14.5
Darius,Miles,2032,2003-04,1610612757,POR,22,42,40.0,1190,222,422,0.526,2.0,10.0,0.2,85,121,0.702,64.0,128.0,192.0,82,42.0,34.0,74.0,84,531,Portland Trail Blazers,26.29,18.18
Andre,Miller,1889,2003-04,1610612743,DEN,28,82,82.0,2838,430,941,0.457,12.0,65.0,0.185,342,411,0.832,127.0,239.0,366.0,501,142.0,25.0,215.0,194,1214,Denver Nuggets,34.61,19.27
Brad,Miller,1802,2003-04,1610612758,SAC,28,72,53.0,2621,373,731,0.51,12.0,38.0,0.316,256,329,0.778,191.0,552.0,743.0,312,68.0,86.0,144.0,247,1014,Sacramento Kings,36.4,20.35
Mike,Miller,2034,2003-04,1610612763,MEM,24,65,65.0,1768,270,616,0.438,80.0,215.0,0.372,102,141,0.723,42.0,174.0,216.0,232,59.0,14.0,107.0,162,722,Memphis Grizzlies,27.2,15.91
Oliver,Miller,932,2003-04,1610612750,MIN,34,48,1.0,505,53,100,0.53,0.0,1.0,0.0,15,23,0.652,46.0,84.0,130.0,36,19.0,26.0,33.0,91,121,Minnesota Timberwolves,10.52,13.62
Reggie,Miller,397,2003-04,1610612754,IND,38,80,80.0,2254,260,594,0.438,134.0,334.0,0.401,146,165,0.885,18.0,170.0,188.0,249,65.0,11.0,68.0,96,800,Indiana Pacers,28.18,16.54
Cuttino,Mobley,1749,2003-04,1610612745,HOU,28,80,80.0,3230,460,1081,0.426,164.0,420.0,0.39,176,217,0.811,40.0,322.0,362.0,258,107.0,33.0,180.0,179,1260,Houston Rockets,40.38,14.9
Nazr,Mohammed,1737,2003-04,1610612737,ATL,26,53,1.0,938,138,280,0.493,0.0,0.0,0.0,69,110,0.627,101.0,166.0,267.0,20,22.0,27.0,55.0,113,345,Atlanta Hawks,20.14,15.39
Nazr,Mohammed,1737,2003-04,1610612752,NYK,26,27,23.0,673,108,192,0.563,0.0,0.0,0.0,31,59,0.525,77.0,130.0,207.0,16,33.0,25.0,41.0,82,247,New York Knicks,20.14,18.18
Troy,Murphy,2211,2003-04,1610612744,GSW,24,28,0.0,610,107,243,0.44,5.0,17.0,0.294,60,80,0.75,48.0,125.0,173.0,20,12.0,17.0,34.0,58,279,Golden State Warriors,21.79,18.2
Flip,Murray,2436,2003-04,1610612760,OKC,24,82,18.0,2021,389,915,0.425,67.0,229.0,0.293,168,235,0.715,45.0,159.0,204.0,205,81.0,28.0,149.0,158,1013,Oklahoma City Thunder,24.65,16.38
Lamond,Murray,441,2003-04,1610612761,TOR,31,33,4.0,520,76,215,0.353,21.0,60.0,0.35,24,35,0.686,14.0,76.0,90.0,28,15.0,7.0,38.0,47,197,Toronto Raptors,15.76,9.08
Dikembe,Mutombo,87,2003-04,1610612752,NYK,38,65,56.0,1497,141,295,0.478,0.0,0.0,0.0,81,119,0.681,145.0,292.0,437.0,25,17.0,123.0,54.0,141,363,New York Knicks,23.03,13.91
Bostjan,Nachbar,2411,2003-04,1610612745,HOU,23,45,3.0,517,47,132,0.356,23.0,63.0,0.365,21,29,0.724,8.0,62.0,70.0,30,14.0,14.0,23.0,72,138,Houston Rockets,11.49,8.76
Eduardo,Najera,2059,2003-04,1610612742,DAL,27,58,7.0,720,72,162,0.444,2.0,4.0,0.5,30,46,0.652,67.0,89.0,156.0,25,35.0,19.0,29.0,90,176,Dallas Mavericks,12.41,12.69
Steve,Nash,959,2003-04,1610612742,DAL,30,78,78.0,2613,397,845,0.47,104.0,257.0,0.405,230,251,0.916,59.0,173.0,232.0,687,67.0,8.0,209.0,139,1128,Dallas Mavericks,33.5,22.08
,Nene,2403,2003-04,1610612743,DEN,21,77,77.0,2504,334,630,0.53,0.0,2.0,0.0,240,352,0.682,154.0,349.0,503.0,168,116.0,41.0,183.0,280,908,Denver Nuggets,32.52,15.38
Rasho,Nesterovic,1725,2003-04,1610612759,SAS,28,82,82.0,2353,328,700,0.469,0.0,0.0,0.0,54,114,0.474,257.0,376.0,633.0,114,51.0,165.0,107.0,247,710,San Antonio Spurs,28.7,16.1
Ira,Newble,1956,2003-04,1610612739,CLE,29,64,25.0,1245,108,276,0.391,2.0,19.0,0.105,36,46,0.783,65.0,90.0,155.0,72,25.0,19.0,54.0,109,254,Cleveland Cavaliers,19.45,7.65
Dirk,Nowitzki,1717,2003-04,1610612742,DAL,26,77,77.0,2914,605,1310,0.462,99.0,290.0,0.341,371,423,0.877,90.0,580.0,670.0,207,92.0,104.0,135.0,216,1680,Dallas Mavericks,37.84,25.0
Jermaine,O'Neal,979,2003-04,1610612754,IND,25,78,78.0,2790,608,1400,0.434,2.0,18.0,0.111,348,460,0.757,193.0,585.0,778.0,164,59.0,199.0,181.0,248,1566,Indiana Pacers,35.77,22.89
Shaquille,O'Neal,406,2003-04,1610612747,LAL,32,67,67.0,2464,554,948,0.584,0.0,0.0,0.0,331,676,0.49,246.0,523.0,769.0,196,34.0,166.0,195.0,225,1439,Los Angeles Lakers,36.78,26.95
Lamar,Odom,1885,2003-04,1610612748,MIA,24,80,80.0,3003,485,1127,0.43,61.0,205.0,0.298,340,458,0.742,160.0,616.0,776.0,327,85.0,71.0,236.0,273,1371,Miami Heat,37.54,18.62
Mehmet,Okur,2246,2003-04,1610612765,DET,25,71,33.0,1581,251,542,0.463,18.0,48.0,0.375,162,209,0.775,160.0,261.0,421.0,69,36.0,63.0,101.0,138,682,Detroit Pistons,22.27,18.7
Kevin,Ollie,1563,2003-04,1610612739,CLE,31,82,7.0,1400,95,257,0.37,4.0,9.0,0.444,147,176,0.835,23.0,147.0,170.0,234,51.0,8.0,81.0,119,341,Cleveland Cavaliers,17.07,12.41
Michael,Olowokandi,1709,2003-04,1610612750,MIN,29,43,25.0,925,121,285,0.425,0.0,0.0,0.0,36,61,0.59,78.0,167.0,245.0,24,16.0,68.0,54.0,137,278,Minnesota Timberwolves,21.51,12.44
Greg,Ostertag,731,2003-04,1610612762,UTA,31,78,51.0,2149,208,437,0.476,0.0,1.0,0.0,113,195,0.579,221.0,357.0,578.0,123,30.0,139.0,99.0,228,529,Utah Jazz,27.55,13.04
Bo,Outlaw,448,2003-04,1610612763,MEM,33,82,1.0,1606,159,312,0.51,0.0,4.0,0.0,61,116,0.526,125.0,217.0,342.0,90,73.0,70.0,69.0,170,379,Memphis Grizzlies,19.59,13.47
Doug,Overton,77,2003-04,1610612746,LAC,34,55,11.0,1011,96,237,0.405,3.0,23.0,0.13,21,29,0.724,16.0,69.0,85.0,134,25.0,2.0,56.0,85,216,Los Angeles Clippers,16.93,8.15
Zaza,Pachulia,2585,2003-04,1610612753,ORL,20,59,2.0,660,68,175,0.389,0.0,0.0,0.0,58,90,0.644,69.0,105.0,174.0,13,21.0,12.0,34.0,87,194,Orlando Magic,11.19,10.96
Scott,Padgett,1909,2003-04,1610612745,HOU,28,58,5.0,548,74,167,0.443,28.0,65.0,0.431,24,32,0.75,46.0,93.0,139.0,23,12.0,13.0,22.0,73,200,Houston Rockets,9.45,16.16
Milt,Palacio,1960,2003-04,1610612761,TOR,26,59,13.0,1211,104,298,0.349,4.0,26.0,0.154,45,68,0.662,15.0,87.0,102.0,184,41.0,11.0,87.0,90,257,Toronto Raptors,20.53,7.1
Tony,Parker,2225,2003-04,1610612759,SAS,22,75,75.0,2577,423,946,0.447,62.0,199.0,0.312,191,272,0.702,43.0,194.0,237.0,411,61.0,7.0,179.0,148,1099,San Antonio Spurs,34.36,16.76
Ruben,Patterson,1739,2003-04,1610612757,POR,28,73,1.0,1649,200,395,0.506,2.0,12.0,0.167,105,190,0.553,129.0,139.0,268.0,139,84.0,21.0,105.0,152,507,Portland Trail Blazers,22.59,13.85
Sasha,Pavlovic,2562,2003-04,1610612762,UTA,20,79,14.0,1143,149,376,0.396,19.0,70.0,0.271,65,84,0.774,44.0,115.0,159.0,60,41.0,16.0,67.0,187,382,Utah Jazz,14.47,8.95
Gary,Payton,56,2003-04,1610612747,LAL,35,82,82.0,2827,482,1024,0.471,55.0,165.0,0.333,180,252,0.714,72.0,270.0,342.0,449,96.0,19.0,151.0,169,1199,Los Angeles Lakers,34.48,19.25
Anthony,Peeler,324,2003-04,1610612758,SAC,34,75,0.0,1391,156,348,0.448,68.0,141.0,0.482,51,61,0.836,31.0,122.0,153.0,120,56.0,10.0,77.0,103,431,Sacramento Kings,18.55,12.82
Wesley,Person,445,2003-04,1610612757,POR,33,33,0.0,620,80,168,0.476,36.0,76.0,0.474,19,25,0.76,12.0,62.0,74.0,38,11.0,6.0,18.0,22,215,Portland Trail Blazers,17.93,14.19
Morris,Peterson,2050,2003-04,1610612761,TOR,26,82,29.0,2150,238,587,0.405,126.0,340.0,0.371,76,94,0.809,35.0,226.0,261.0,113,88.0,14.0,69.0,206,678,Toronto Raptors,26.22,11.17
Eric,Piatkowski,15,2003-04,1610612745,HOU,33,49,0.0,703,72,191,0.377,43.0,122.0,0.352,14,16,0.875,10.0,63.0,73.0,26,16.0,5.0,29.0,42,201,Houston Rockets,14.35,9.33
Paul,Pierce,1718,2003-04,1610612738,BOS,26,80,80.0,3101,602,1497,0.402,115.0,384.0,0.299,517,631,0.819,69.0,453.0,522.0,410,131.0,52.0,303.0,234,1836,Boston Celtics,38.76,19.96
