FIRST_NAME,LAST_NAME,P_ID,SEASON_ID,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,GS,MIN,FGM,FGA,FG%,FG3M,FG3A,FG3%,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,TEAM,MPG,PER
Sasha,Pavlovic,2562,2008-09,1610612739,CLE,25,66,12.0,1053,116,275,0.422,48.0,117.0,0.41,25,54,0.463,31.0,96.0,127.0,72,22.0,16.0,48.0,122,305,Cleveland Cavaliers,15.95,9.12
Kendrick,Perkins,2570,2008-09,1610612738,BOS,24,76,76.0,2253,276,478,0.577,0.0,2.0,0.0,96,160,0.6,204.0,415.0,619.0,96,22.0,150.0,165.0,253,648,Boston Celtics,29.64,13.75
Morris,Peterson,2050,2008-09,1610612740,NOP,31,43,9.0,515,73,183,0.399,33.0,85.0,0.388,12,19,0.632,13.0,71.0,84.0,16,15.0,2.0,15.0,51,191,New Orleans Pelicans,11.98,11.28
Paul,Pierce,1718,2008-09,1610612738,BOS,31,81,81.0,3035,540,1181,0.457,119.0,304.0,0.391,459,553,0.83,56.0,401.0,457.0,294,80.0,27.0,228.0,215,1658,Boston Celtics,37.47,18.51
Mickael,Pietrus,2554,2008-09,1610612753,ORL,27,54,25.0,1329,176,426,0.413,80.0,223.0,0.359,78,110,0.709,44.0,132.0,176.0,65,31.0,24.0,56.0,126,510,Orlando Magic,24.61,13.63
James,Posey,1899,2008-09,1610612740,NOP,32,75,0.0,2140,216,524,0.412,116.0,314.0,0.369,120,146,0.822,38.0,324.0,362.0,82,58.0,21.0,79.0,216,668,New Orleans Pelicans,28.53,10.84
Leon,Powe,200796,2008-09,1610612738,BOS,25,70,7.0,1227,177,338,0.524,0.0,0.0,0.0,184,267,0.689,145.0,200.0,345.0,46,24.0,38.0,76.0,192,538,Boston Celtics,17.53,17.61
Josh,Powell,2694,2008-09,1610612747,LAL,26,60,1.0,703,106,239,0.444,0.0,0.0,0.0,38,50,0.76,71.0,105.0,176.0,27,9.0,17.0,51.0,98,250,Los Angeles Lakers,11.72,11.87
Ronnie,Price,101179,2008-09,1610612762,UTA,26,52,17.0,738,77,203,0.379,19.0,61.0,0.311,34,45,0.756,12.0,57.0,69.0,108,39.0,5.0,61.0,74,207,Utah Jazz,14.19,9.29
Tayshaun,Prince,2419,2008-09,1610612765,DET,29,82,82.0,3057,459,1020,0.45,56.0,141.0,0.397,189,243,0.778,128.0,348.0,476.0,253,44.0,51.0,101.0,104,1163,Detroit Pistons,37.28,15.62
Joel,Przybilla,2038,2008-09,1610612757,POR,29,82,43.0,1952,168,269,0.625,0.0,1.0,0.0,112,169,0.663,204.0,513.0,717.0,27,34.0,97.0,78.0,215,448,Portland Trail Blazers,23.8,14.41
Chris,Quinn,200809,2008-09,1610612748,MIA,25,66,0.0,962,118,289,0.408,56.0,137.0,0.409,47,58,0.81,8.0,67.0,75.0,132,24.0,2.0,33.0,79,339,Miami Heat,14.58,13.2
Vladimir,Radmanovic,2209,2008-09,1610612747,LAL,28,46,28.0,771,95,214,0.444,60.0,136.0,0.441,23,27,0.852,18.0,99.0,117.0,38,28.0,7.0,47.0,51,273,Los Angeles Lakers,18.53,13.19
Vladimir,Radmanovic,2209,2008-09,1610612766,CHA,28,32,3.0,674,101,252,0.401,45.0,126.0,0.357,20,31,0.645,27.0,78.0,105.0,43,18.0,8.0,51.0,60,267,Charlotte Hornets,18.53,10.06
Anthony,Randolph,201576,2008-09,1610612744,GSW,19,63,22.0,1129,199,431,0.462,0.0,4.0,0.0,101,141,0.716,128.0,235.0,363.0,49,42.0,74.0,80.0,141,499,Golden State Warriors,17.92,19.05
Zach,Randolph,2216,2008-09,1610612746,LAC,27,39,34.0,1369,333,684,0.487,25.0,73.0,0.342,124,177,0.701,117.0,250.0,367.0,88,30.0,13.0,91.0,105,815,Los Angeles Clippers,35.14,20.81
Theo,Ratliff,689,2008-09,1610612755,PHI,36,46,0.0,579,34,64,0.531,0.0,0.0,0.0,21,35,0.6,46.0,82.0,128.0,9,17.0,47.0,14.0,77,89,Philadelphia 76ers,12.59,10.8
Michael,Redd,2072,2008-09,1610612749,MIL,29,33,32.0,1203,249,547,0.455,70.0,191.0,0.366,131,161,0.814,24.0,83.0,107.0,88,35.0,2.0,53.0,45,699,Milwaukee Bucks,36.45,19.02
JJ,Redick,200755,2008-09,1610612753,ORL,25,64,5.0,1111,117,299,0.391,67.0,179.0,0.374,81,93,0.871,8.0,101.0,109.0,73,21.0,1.0,54.0,72,382,Orlando Magic,17.36,11.48
Jason,Richardson,2202,2008-09,1610612756,PHX,28,58,57.0,1919,368,754,0.488,102.0,266.0,0.383,112,144,0.778,64.0,197.0,261.0,110,62.0,25.0,71.0,103,950,Phoenix Suns,33.47,19.29
Quentin,Richardson,2047,2008-09,1610612752,NYK,29,72,51.0,1894,262,667,0.393,120.0,329.0,0.365,89,117,0.761,71.0,248.0,319.0,117,47.0,7.0,74.0,132,733,New York Knicks,26.31,12.95
Luke,Ridnour,2557,2008-09,1610612749,MIL,28,72,50.0,2033,250,621,0.403,55.0,157.0,0.35,133,153,0.869,33.0,185.0,218.0,365,92.0,16.0,128.0,200,688,Milwaukee Bucks,28.24,13.29
Nate,Robinson,101126,2008-09,1610612752,NYK,25,74,11.0,2209,449,1028,0.437,125.0,385.0,0.325,249,296,0.841,98.0,192.0,290.0,301,95.0,6.0,139.0,206,1272,New York Knicks,29.85,20.84
Sergio,Rodriguez,200771,2008-09,1610612757,POR,23,80,13.0,1225,129,329,0.392,37.0,114.0,0.325,61,77,0.792,43.0,87.0,130.0,286,54.0,2.0,119.0,133,356,Portland Trail Blazers,15.31,12.03
Rajon,Rondo,200765,2008-09,1610612738,BOS,23,80,80.0,2642,383,759,0.505,15.0,48.0,0.313,172,268,0.642,100.0,316.0,416.0,659,149.0,11.0,209.0,193,953,Boston Celtics,33.02,19.08
Derrick,Rose,201565,2008-09,1610612741,CHI,20,81,80.0,3000,574,1208,0.475,16.0,72.0,0.222,197,250,0.788,96.0,221.0,317.0,512,66.0,18.0,202.0,125,1361,Chicago Bulls,37.04,17.95
Quinton,Ross,2624,2008-09,1610612763,MEM,28,68,7.0,1164,99,259,0.382,33.0,88.0,0.375,34,42,0.81,29.0,97.0,126.0,47,32.0,14.0,36.0,114,265,Memphis Grizzlies,17.12,6.98
Brandon,Roy,200750,2008-09,1610612757,POR,24,78,78.0,2903,633,1318,0.48,83.0,220.0,0.377,416,505,0.824,104.0,266.0,370.0,400,88.0,22.0,152.0,127,1765,Portland Trail Blazers,37.22,23.5
Brandon,Rush,201575,2008-09,1610612754,IND,23,75,19.0,1803,243,575,0.423,78.0,209.0,0.373,46,66,0.697,34.0,199.0,233.0,66,38.0,37.0,75.0,128,610,Indiana Pacers,24.04,11.05
John,Salmons,2422,2008-09,1610612758,SAC,29,53,53.0,1980,351,744,0.472,77.0,184.0,0.418,191,232,0.823,43.0,178.0,221.0,196,58.0,9.0,122.0,122,970,Sacramento Kings,37.46,16.4
John,Salmons,2422,2008-09,1610612741,CHI,29,26,21.0,979,165,349,0.473,49.0,118.0,0.415,97,115,0.843,16.0,96.0,112.0,53,25.0,15.0,43.0,60,476,Chicago Bulls,37.46,17.65
Brian,Scalabrine,2243,2008-09,1610612738,BOS,31,39,8.0,504,48,114,0.421,24.0,61.0,0.393,16,18,0.889,7.0,43.0,50.0,18,7.0,10.0,12.0,73,136,Boston Celtics,12.92,7.99
Luis,Scola,2449,2008-09,1610612745,HOU,29,82,82.0,2488,424,799,0.531,0.0,3.0,0.0,196,258,0.76,200.0,520.0,720.0,123,68.0,11.0,123.0,261,1044,Houston Rockets,30.34,18.56
Thabo,Sefolosha,200757,2008-09,1610612741,CHI,25,43,14.0,735,79,182,0.434,15.0,50.0,0.3,21,25,0.84,26.0,97.0,123.0,65,35.0,19.0,37.0,50,194,Chicago Bulls,22.02,12.72
Thabo,Sefolosha,200757,2008-09,1610612760,OKC,25,23,22.0,718,73,175,0.417,9.0,37.0,0.243,40,48,0.833,28.0,91.0,119.0,46,40.0,26.0,27.0,54,195,Oklahoma City Thunder,22.02,12.58
Ramon,Sessions,201196,2008-09,1610612749,MIL,23,79,39.0,2173,345,775,0.445,6.0,34.0,0.176,281,354,0.794,64.0,205.0,269.0,452,83.0,7.0,152.0,158,977,Milwaukee Bucks,27.51,18.03
Bobby,Simmons,2250,2008-09,1610612751,BKN,29,71,44.0,1729,198,441,0.449,117.0,262.0,0.447,43,58,0.741,72.0,205.0,277.0,92,50.0,10.0,62.0,186,556,Brooklyn Nets,24.35,12.21
James,Singleton,101189,2008-09,1610612742,DAL,27,62,6.0,884,117,221,0.529,13.0,40.0,0.325,67,78,0.859,89.0,161.0,250.0,17,26.0,28.0,36.0,110,314,Dallas Mavericks,14.26,16.84
Brian,Skinner,1730,2008-09,1610612746,LAC,33,51,21.0,843,92,205,0.449,0.0,2.0,0.0,30,47,0.638,72.0,131.0,203.0,27,17.0,52.0,43.0,94,214,Los Angeles Clippers,16.53,10.97
Craig,Smith,200783,2008-09,1610612750,MIN,25,74,31.0,1460,289,514,0.562,0.0,1.0,0.0,168,248,0.677,98.0,186.0,284.0,79,31.0,19.0,105.0,184,746,Minnesota Timberwolves,19.73,17.76
JR,Smith,2747,2008-09,1610612743,DEN,23,81,18.0,2245,424,950,0.446,180.0,453.0,0.397,205,272,0.754,43.0,254.0,297.0,227,78.0,14.0,150.0,190,1233,Denver Nuggets,27.72,18.53
Joe,Smith,693,2008-09,1610612760,OKC,33,36,3.0,691,99,218,0.454,2.0,4.0,0.5,38,54,0.704,53.0,110.0,163.0,25,10.0,26.0,15.0,72,238,Oklahoma City Thunder,19.33,13.8
Josh,Smith,2746,2008-09,1610612737,ATL,23,69,69.0,2421,418,849,0.492,26.0,87.0,0.299,211,359,0.588,134.0,364.0,498.0,169,94.0,111.0,161.0,184,1073,Atlanta Hawks,35.09,18.0
Will,Solomon,2226,2008-09,1610612761,TOR,30,39,9.0,544,79,181,0.436,15.0,57.0,0.263,20,24,0.833,9.0,34.0,43.0,123,20.0,4.0,49.0,60,193,Toronto Raptors,13.43,13.41
Darius,Songaila,2443,2008-09,1610612764,WAS,31,77,29.0,1521,243,457,0.532,0.0,1.0,0.0,80,90,0.889,75.0,152.0,227.0,94,64.0,20.0,74.0,200,566,Washington Wizards,19.75,14.23
Marreese,Speights,201578,2008-09,1610612755,PHI,21,79,2.0,1263,252,502,0.502,2.0,8.0,0.25,102,132,0.773,123.0,170.0,293.0,30,27.0,56.0,46.0,181,608,Philadelphia 76ers,15.99,18.7
DeShawn,Stevenson,2052,2008-09,1610612764,WAS,28,32,25.0,886,72,231,0.312,35.0,129.0,0.271,32,60,0.533,11.0,65.0,76.0,98,21.0,2.0,32.0,43,211,Washington Wizards,27.69,7.02
Peja,Stojakovic,978,2008-09,1610612740,NOP,32,61,59.0,2089,287,719,0.399,145.0,384.0,0.378,93,104,0.894,44.0,220.0,264.0,75,52.0,3.0,51.0,101,812,New Orleans Pelicans,34.25,12.84
Amar'e,Stoudemire,2405,2008-09,1610612756,PHX,26,53,53.0,1948,404,749,0.539,3.0,7.0,0.429,323,387,0.835,116.0,314.0,430.0,104,49.0,57.0,150.0,163,1134,Phoenix Suns,36.75,22.9
Rodney,Stuckey,201155,2008-09,1610612765,DET,23,79,65.0,2517,401,913,0.439,23.0,78.0,0.295,233,290,0.803,69.0,206.0,275.0,387,78.0,11.0,173.0,217,1058,Detroit Pistons,31.86,15.47
Wally,Szczerbiak,1887,2008-09,1610612739,CLE,32,74,5.0,1527,179,398,0.45,69.0,168.0,0.411,90,106,0.849,43.0,189.0,232.0,82,28.0,10.0,55.0,130,517,Cleveland Cavaliers,20.64,12.38
Mike,Taylor,201446,2008-09,1610612746,LAC,23,51,5.0,771,110,267,0.412,13.0,40.0,0.325,56,81,0.691,22.0,65.0,87.0,106,36.0,0.0,73.0,84,289,Los Angeles Clippers,15.12,10.84
Sebastian,Telfair,2742,2008-09,1610612750,MIN,24,75,43.0,2095,267,697,0.383,73.0,211.0,0.346,131,160,0.819,32.0,95.0,127.0,343,73.0,12.0,146.0,184,738,Minnesota Timberwolves,27.93,11.28
Jason,Terry,1891,2008-09,1610612742,DAL,31,74,11.0,2491,541,1168,0.463,167.0,456.0,0.366,198,225,0.88,39.0,138.0,177.0,251,97.0,20.0,119.0,141,1447,Dallas Mavericks,33.66,20.61
Kurt,Thomas,703,2008-09,1610612759,SAS,36,79,10.0,1404,153,304,0.503,0.0,2.0,0.0,37,45,0.822,134.0,271.0,405.0,66,34.0,58.0,42.0,170,343,San Antonio Spurs,17.77,14.22
Tim,Thomas,1501,2008-09,1610612752,NYK,32,36,1.0,773,119,258,0.461,53.0,126.0,0.421,54,67,0.806,20.0,93.0,113.0,46,22.0,10.0,46.0,91,345,New York Knicks,19.48,14.86
Tyrus,Thomas,200748,2008-09,1610612741,CHI,22,79,61.0,2175,308,683,0.451,3.0,9.0,0.333,238,304,0.783,148.0,360.0,508.0,77,91.0,151.0,129.0,220,857,Chicago Bulls,27.53,17.2
Jason,Thompson,201574,2008-09,1610612758,SAC,22,82,56.0,2303,356,717,0.497,0.0,8.0,0.0,198,286,0.692,234.0,372.0,606.0,93,46.0,59.0,146.0,314,910,Sacramento Kings,28.09,14.31
Al,Thornton,201154,2008-09,1610612746,LAC,25,71,67.0,2654,469,1051,0.446,20.0,79.0,0.253,236,313,0.754,122.0,246.0,368.0,103,59.0,62.0,130.0,227,1194,Los Angeles Clippers,37.38,13.64
Ronny,Turiaf,101142,2008-09,1610612744,GSW,26,79,26.0,1696,186,366,0.508,0.0,3.0,0.0,98,124,0.79,88.0,272.0,360.0,166,34.0,168.0,70.0,243,470,Golden State Warriors,21.47,15.86
Hedo,Turkoglu,2045,2008-09,1610612753,ORL,30,77,77.0,2815,423,1025,0.413,134.0,376.0,0.356,314,389,0.807,45.0,365.0,410.0,375,64.0,19.0,204.0,218,1294,Orlando Magic,36.56,17.02
Ime,Udoka,2137,2008-09,1610612759,SAS,31,67,3.0,1035,110,287,0.383,41.0,125.0,0.328,28,46,0.609,28.0,159.0,187.0,54,36.0,12.0,38.0,86,289,San Antonio Spurs,15.45,10.07
Beno,Udrih,2757,2008-09,1610612758,SAC,26,73,72.0,2270,321,696,0.461,35.0,113.0,0.31,123,150,0.82,46.0,174.0,220.0,342,81.0,12.0,158.0,192,800,Sacramento Kings,31.1,12.69
Roko,Ukic,101146,2008-09,1610612761,TOR,24,72,0.0,890,123,324,0.38,11.0,62.0,0.177,44,60,0.733,27.0,48.0,75.0,153,30.0,2.0,60.0,77,301,Toronto Raptors,12.36,10.88
Anderson,Varejao,2760,2008-09,1610612739,CLE,26,81,42.0,2306,270,504,0.536,0.0,2.0,0.0,154,250,0.616,166.0,415.0,581.0,81,75.0,66.0,80.0,239,694,Cleveland Cavaliers,28.47,14.6
Charlie,Villanueva,101111,2008-09,1610612749,MIL,24,78,47.0,2095,487,1089,0.447,89.0,258.0,0.345,201,240,0.838,154.0,366.0,520.0,137,50.0,56.0,138.0,254,1264,Milwaukee Bucks,26.86,19.97
Sasha,Vujacic,2756,2008-09,1610612747,LAL,25,80,0.0,1293,155,401,0.387,81.0,223.0,0.363,70,76,0.921,19.0,116.0,135.0,113,77.0,7.0,35.0,154,461,Los Angeles Lakers,16.16,14.09
Dwyane,Wade,2548,2008-09,1610612748,MIA,27,79,79.0,3048,854,1739,0.491,88.0,278.0,0.317,590,771,0.765,89.0,309.0,398.0,589,173.0,106.0,272.0,178,2386,Miami Heat,38.58,31.03
Von,Wafer,101144,2008-09,1610612745,HOU,23,63,11.0,1225,229,512,0.447,64.0,164.0,0.39,88,117,0.752,19.0,94.0,113.0,71,40.0,8.0,59.0,71,610,Houston Rockets,19.44,16.57
Ben,Wallace,1112,2008-09,1610612739,CLE,34,56,53.0,1314,69,155,0.445,0.0,0.0,0.0,27,64,0.422,136.0,226.0,362.0,44,48.0,75.0,34.0,82,165,Cleveland Cavaliers,23.46,11.6
Gerald,Wallace,2222,2008-09,1610612766,CHA,26,71,71.0,2669,389,811,0.48,39.0,131.0,0.298,365,454,0.804,112.0,441.0,553.0,189,121.0,67.0,148.0,210,1182,Charlotte Hornets,37.59,16.67
Rasheed,Wallace,739,2008-09,1610612765,DET,34,66,63.0,2123,302,720,0.419,113.0,319.0,0.354,78,101,0.772,56.0,434.0,490.0,91,62.0,86.0,59.0,197,795,Detroit Pistons,32.17,15.32
Luke,Walton,2575,2008-09,1610612747,LAL,29,65,34.0,1166,134,307,0.436,17.0,57.0,0.298,41,57,0.719,55.0,125.0,180.0,177,32.0,10.0,69.0,105,326,Los Angeles Lakers,17.94,12.73
Hakim,Warrick,101124,2008-09,1610612763,MEM,26,82,7.0,2029,340,693,0.491,5.0,23.0,0.217,266,374,0.711,129.0,277.0,406.0,66,48.0,39.0,98.0,170,951,Memphis Grizzlies,24.74,16.69
C.J.,Watson,201228,2008-09,1610612744,GSW,25,77,18.0,1883,257,562,0.457,48.0,120.0,0.4,168,193,0.87,39.0,153.0,192.0,206,96.0,4.0,92.0,137,730,Golden State Warriors,24.45,15.87
Earl,Watson,2248,2008-09,1610612760,OKC,30,68,18.0,1776,174,453,0.384,20.0,85.0,0.235,80,106,0.755,36.0,147.0,183.0,391,50.0,11.0,156.0,137,448,Oklahoma City Thunder,26.12,9.79
Kyle,Weaver,201602,2008-09,1610612760,OKC,23,56,19.0,1166,113,246,0.459,32.0,93.0,0.344,41,58,0.707,31.0,99.0,130.0,101,47.0,25.0,69.0,81,299,Oklahoma City Thunder,20.82,10.4
David,West,2561,2008-09,1610612740,NOP,28,76,76.0,2982,610,1292,0.472,6.0,25.0,0.24,367,415,0.884,160.0,486.0,646.0,173,49.0,68.0,163.0,207,1593,New Orleans Pelicans,39.24,19.44
Delonte,West,2753,2008-09,1610612739,CLE,25,64,64.0,2152,285,624,0.457,91.0,228.0,0.399,90,108,0.833,31.0,172.0,203.0,226,94.0,13.0,92.0,125,751,Cleveland Cavaliers,33.62,14.37
Russell,Westbrook,201566,2008-09,1610612760,OKC,20,82,65.0,2668,436,1095,0.398,35.0,129.0,0.271,349,428,0.815,178.0,221.0,399.0,435,110.0,16.0,274.0,191,1256,Oklahoma City Thunder,32.54,15.73
Chris,Wilcox,2404,2008-09,1610612760,OKC,26,37,6.0,719,130,268,0.485,0.0,3.0,0.0,52,87,0.598,65.0,130.0,195.0,33,18.0,11.0,55.0,89,312,Oklahoma City Thunder,16.92,14.38
Damien,Wilkins,2863,2008-09,1610612760,OKC,29,41,14.0,636,77,213,0.362,27.0,72.0,0.375,37,46,0.804,20.0,50.0,70.0,37,22.0,7.0,37.0,55,218,Oklahoma City Thunder,15.51,9.0
Deron,Williams,101114,2008-09,1610612762,UTA,25,68,68.0,2505,463,984,0.471,70.0,226.0,0.31,326,384,0.849,24.0,171.0,195.0,725,73.0,20.0,228.0,134,1322,Utah Jazz,36.84,22.0
Lou,Williams,101150,2008-09,1610612755,PHI,22,81,0.0,1919,336,844,0.398,63.0,220.0,0.286,304,385,0.79,36.0,129.0,165.0,242,85.0,14.0,151.0,128,1039,Philadelphia 76ers,23.69,16.85
Marvin,Williams,101107,2008-09,1610612737,ATL,23,61,59.0,2093,285,622,0.458,55.0,155.0,0.355,220,273,0.806,110.0,272.0,382.0,81,57.0,39.0,70.0,127,845,Atlanta Hawks,34.31,16.38
Mo,Williams,2590,2008-09,1610612739,CLE,26,81,81.0,2834,526,1126,0.467,183.0,420.0,0.436,208,228,0.912,47.0,232.0,279.0,329,69.0,9.0,179.0,215,1443,Cleveland Cavaliers,34.99,17.8
Metta,World Peace,1897,2008-09,1610612745,HOU,29,69,55.0,2452,416,1037,0.401,153.0,383.0,0.399,196,262,0.748,65.0,294.0,359.0,229,105.0,24.0,140.0,155,1181,Houston Rockets,35.54,17.12
Antoine,Wright,101120,2008-09,1610612742,DAL,25,65,53.0,1552,179,431,0.415,45.0,149.0,0.302,71,95,0.747,31.0,105.0,136.0,77,46.0,27.0,54.0,172,474,Dallas Mavericks,23.88,9.41
Brandan,Wright,201148,2008-09,1610612744,GSW,21,39,23.0,688,130,246,0.528,0.0,4.0,0.0,63,85,0.741,62.0,95.0,157.0,21,22.0,37.0,23.0,74,323,Golden State Warriors,17.64,21.06
Julian,Wright,201153,2008-09,1610612740,NOP,22,54,19.0,772,109,234,0.466,2.0,21.0,0.095,17,30,0.567,46.0,106.0,152.0,43,35.0,19.0,43.0,49,237,New Orleans Pelicans,14.3,13.03
,Yao Ming,2397,2008-09,1610612745,HOU,28,77,77.0,2589,566,1032,0.548,1.0,1.0,1.0,381,440,0.866,204.0,557.0,761.0,137,30.0,150.0,234.0,257,1514,Houston Rockets,33.62,24.58
,Yi Jianlian,201146,2008-09,1610612751,BKN,21,61,52.0,1421,191,500,0.382,48.0,140.0,0.343,95,123,0.772,67.0,259.0,326.0,60,29.0,36.0,70.0,157,525,Brooklyn Nets,23.3,11.49
Nick,Young,201156,2008-09,1610612764,WAS,24,82,5.0,1837,336,756,0.444,56.0,164.0,0.341,164,193,0.85,31.0,119.0,150.0,95,39.0,20.0,92.0,140,892,Washington Wizards,22.4,13.77
Thaddeus,Young,201152,2008-09,1610612755,PHI,21,75,71.0,2580,475,960,0.495,56.0,164.0,0.341,139,189,0.735,139.0,238.0,377.0,86,100.0,23.0,118.0,165,1145,Philadelphia 76ers,34.4,16.15
