FIRST_NAME,LAST_NAME,P_ID,SEASON_ID,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,GS,MIN,FGM,FGA,FG%,FG3M,FG3A,FG3%,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,TEAM,MPG,PER
Ben,Gordon,2732,2009-10,1610612765,DET,27,62,17.0,1730,291,699,0.416,75.0,234.0,0.321,198,230,0.861,26.0,93.0,119.0,166,49.0,6.0,118.0,147,855,Detroit Pistons,27.9,13.3
Eric,Gordon,201569,2009-10,1610612746,LAC,21,62,60.0,2229,352,784,0.449,119.0,321.0,0.371,222,299,0.742,25.0,135.0,160.0,186,69.0,14.0,144.0,96,1045,Los Angeles Clippers,35.95,14.38
Marcin,Gortat,101162,2009-10,1610612753,ORL,26,81,0.0,1088,121,227,0.533,0.0,3.0,0.0,51,75,0.68,104.0,237.0,341.0,17,17.0,70.0,46.0,138,293,Orlando Magic,13.43,14.96
Joey,Graham,101121,2009-10,1610612743,DEN,28,63,18.0,759,105,202,0.52,2.0,13.0,0.154,54,73,0.74,39.0,84.0,123.0,22,23.0,7.0,43.0,104,266,Denver Nuggets,12.05,11.42
Stephen,Graham,101211,2009-10,1610612766,CHA,28,70,8.0,804,119,240,0.496,16.0,50.0,0.32,42,65,0.646,24.0,111.0,135.0,23,20.0,10.0,36.0,94,296,Charlotte Hornets,11.49,11.63
Danny,Granger,101122,2009-10,1610612754,IND,27,62,62.0,2278,488,1139,0.428,158.0,438.0,0.361,363,428,0.848,67.0,275.0,342.0,171,94.0,51.0,157.0,183,1497,Indiana Pacers,36.74,22.53
Jeff,Green,201145,2009-10,1610612760,OKC,23,82,82.0,3043,485,1070,0.453,104.0,312.0,0.333,165,223,0.74,112.0,378.0,490.0,134,104.0,72.0,135.0,221,1239,Oklahoma City Thunder,37.11,14.61
Willie,Green,2584,2009-10,1610612755,PHI,28,73,18.0,1553,248,543,0.457,47.0,136.0,0.346,95,114,0.833,20.0,109.0,129.0,152,32.0,11.0,67.0,135,638,Philadelphia 76ers,21.27,13.49
Donte,Greene,201590,2009-10,1610612758,SAC,22,76,50.0,1630,244,553,0.441,69.0,183.0,0.377,90,140,0.643,53.0,181.0,234.0,71,41.0,53.0,93.0,150,647,Sacramento Kings,21.45,12.46
Richard,Hamilton,1888,2009-10,1610612765,DET,32,46,46.0,1552,293,717,0.409,41.0,138.0,0.297,204,241,0.846,30.0,92.0,122.0,202,30.0,3.0,115.0,115,831,Detroit Pistons,33.74,14.27
Tyler,Hansbrough,201946,2009-10,1610612754,IND,24,29,1.0,511,81,225,0.36,0.0,4.0,0.0,84,113,0.743,60.0,78.0,138.0,28,17.0,8.0,21.0,70,246,Indiana Pacers,17.62,16.57
James,Harden,201935,2009-10,1610612760,OKC,20,76,0.0,1738,233,578,0.403,93.0,248.0,0.375,194,240,0.808,47.0,197.0,244.0,137,80.0,20.0,106.0,200,753,Oklahoma City Thunder,22.87,14.44
Al,Harrington,1733,2009-10,1610612752,NYK,30,72,15.0,2195,448,1030,0.435,140.0,409.0,0.342,240,317,0.757,88.0,317.0,405.0,110,62.0,26.0,132.0,209,1276,New York Knicks,30.49,17.43
Devin,Harris,2734,2009-10,1610612751,BKN,27,64,61.0,2221,356,884,0.403,60.0,217.0,0.276,308,386,0.798,24.0,179.0,203.0,423,79.0,18.0,181.0,178,1080,Brooklyn Nets,34.7,15.87
Udonis,Haslem,2617,2009-10,1610612748,MIA,30,78,0.0,2177,312,632,0.494,0.0,0.0,0.0,147,193,0.762,167.0,462.0,629.0,52,30.0,23.0,75.0,174,771,Miami Heat,27.91,14.79
Trenton,Hassell,2239,2009-10,1610612751,BKN,31,52,31.0,1106,90,219,0.411,0.0,5.0,0.0,52,69,0.754,56.0,96.0,152.0,50,17.0,9.0,47.0,91,232,Brooklyn Nets,21.27,6.58
Spencer,Hawes,201150,2009-10,1610612758,SAC,22,72,59.0,1904,312,666,0.468,26.0,87.0,0.299,73,106,0.689,145.0,291.0,436.0,158,32.0,83.0,131.0,200,723,Sacramento Kings,26.44,14.61
Chuck,Hayes,101236,2009-10,1610612745,HOU,27,82,82.0,1773,161,329,0.489,0.0,0.0,0.0,36,66,0.545,151.0,314.0,465.0,139,73.0,43.0,74.0,219,358,Houston Rockets,21.62,11.62
Jarvis,Hayes,2553,2009-10,1610612751,BKN,28,45,19.0,1033,138,328,0.421,60.0,179.0,0.335,14,18,0.778,9.0,99.0,108.0,40,29.0,9.0,28.0,91,350,Brooklyn Nets,22.96,9.97
Brendan,Haywood,2217,2009-10,1610612764,WAS,30,49,48.0,1614,188,335,0.561,0.0,0.0,0.0,102,158,0.646,200.0,307.0,507.0,18,18.0,101.0,67.0,145,478,Washington Wizards,30.58,15.73
Brendan,Haywood,2217,2009-10,1610612742,DAL,30,28,19.0,741,88,156,0.564,0.0,1.0,0.0,50,87,0.575,78.0,130.0,208.0,25,8.0,57.0,32.0,64,226,Dallas Mavericks,30.58,15.98
Luther,Head,101129,2009-10,1610612754,IND,27,47,10.0,813,136,311,0.437,37.0,105.0,0.352,48,58,0.828,6.0,74.0,80.0,72,18.0,9.0,54.0,53,357,Indiana Pacers,17.3,13.69
Roy,Hibbert,201579,2009-10,1610612754,IND,23,81,69.0,2035,387,782,0.495,3.0,6.0,0.5,169,224,0.754,177.0,287.0,464.0,158,30.0,131.0,145.0,285,946,Indiana Pacers,25.12,18.73
JJ,Hickson,201581,2009-10,1610612739,CLE,21,81,73.0,1691,289,522,0.554,0.0,1.0,0.0,111,163,0.681,110.0,290.0,400.0,40,36.0,39.0,92.0,132,689,Cleveland Cavaliers,20.88,16.96
George,Hill,201588,2009-10,1610612759,SAS,24,78,43.0,2276,353,738,0.478,75.0,188.0,0.399,183,237,0.772,42.0,163.0,205.0,226,69.0,26.0,101.0,222,964,San Antonio Spurs,29.18,15.43
Grant,Hill,255,2009-10,1610612756,PHX,37,81,81.0,2430,336,703,0.478,35.0,80.0,0.438,205,251,0.817,74.0,371.0,445.0,193,60.0,36.0,108.0,165,912,Phoenix Suns,30.0,15.29
Kirk,Hinrich,2550,2009-10,1610612741,CHI,29,74,53.0,2481,308,753,0.409,104.0,280.0,0.371,85,113,0.752,24.0,236.0,260.0,330,85.0,24.0,113.0,204,805,Chicago Bulls,33.53,12.78
Jrue,Holiday,201950,2009-10,1610612755,PHI,20,73,51.0,1767,230,520,0.442,62.0,159.0,0.39,65,86,0.756,56.0,135.0,191.0,280,79.0,18.0,156.0,153,587,Philadelphia 76ers,24.21,12.66
Ryan,Hollins,200797,2009-10,1610612750,MIN,25,73,27.0,1223,169,303,0.558,0.0,1.0,0.0,109,158,0.69,79.0,128.0,207.0,51,19.0,38.0,95.0,199,447,Minnesota Timberwolves,16.75,11.92
Al,Horford,201143,2009-10,1610612737,ATL,24,81,81.0,2845,467,847,0.551,1.0,1.0,1.0,213,270,0.789,236.0,563.0,799.0,189,59.0,91.0,122.0,225,1148,Atlanta Hawks,35.12,19.33
Eddie,House,2067,2009-10,1610612738,BOS,32,50,0.0,846,129,322,0.401,64.0,167.0,0.383,36,40,0.9,7.0,62.0,69.0,48,28.0,7.0,27.0,61,358,Boston Celtics,17.9,12.61
Dwight,Howard,2730,2009-10,1610612753,ORL,24,82,82.0,2843,510,834,0.612,0.0,7.0,0.0,483,816,0.592,284.0,798.0,1082.0,144,75.0,228.0,274.0,287,1503,Orlando Magic,34.67,25.78
Josh,Howard,2572,2009-10,1610612742,DAL,30,31,9.0,827,137,342,0.401,20.0,75.0,0.267,94,119,0.79,26.0,86.0,112.0,44,23.0,9.0,43.0,78,388,Dallas Mavericks,26.23,12.92
Juwan,Howard,436,2009-10,1610612757,POR,37,73,27.0,1632,191,375,0.509,0.0,1.0,0.0,55,70,0.786,108.0,227.0,335.0,61,27.0,10.0,72.0,191,437,Portland Trail Blazers,22.36,9.76
Larry,Hughes,1716,2009-10,1610612752,NYK,31,31,14.0,820,102,279,0.366,28.0,97.0,0.289,65,79,0.823,16.0,94.0,110.0,109,40.0,11.0,56.0,53,297,New York Knicks,24.78,12.41
Kris,Humphries,2743,2009-10,1610612751,BKN,25,44,0.0,906,127,293,0.433,0.0,1.0,0.0,102,146,0.699,82.0,201.0,283.0,25,29.0,37.0,53.0,102,356,Brooklyn Nets,17.7,14.72
Chris,Hunter,201805,2009-10,1610612744,GSW,25,60,9.0,783,109,217,0.502,0.0,4.0,0.0,52,69,0.754,56.0,111.0,167.0,37,13.0,35.0,30.0,132,270,Golden State Warriors,13.05,13.17
Serge,Ibaka,201586,2009-10,1610612760,OKC,20,73,0.0,1323,201,370,0.543,1.0,2.0,0.5,58,92,0.63,138.0,259.0,397.0,10,25.0,97.0,68.0,194,461,Oklahoma City Thunder,18.12,15.87
Andre,Iguodala,2738,2009-10,1610612755,PHI,26,82,82.0,3193,496,1120,0.443,94.0,303.0,0.31,315,430,0.733,82.0,447.0,529.0,472,141.0,55.0,218.0,145,1401,Philadelphia 76ers,38.94,17.87
Zydrunas,Ilgauskas,980,2009-10,1610612739,CLE,35,64,6.0,1339,194,438,0.443,11.0,23.0,0.478,75,101,0.743,114.0,231.0,345.0,48,14.0,50.0,63.0,183,474,Cleveland Cavaliers,20.92,13.43
Ersan,Ilyasova,101141,2009-10,1610612749,MIL,23,81,31.0,1898,323,729,0.443,81.0,241.0,0.336,113,158,0.715,157.0,360.0,517.0,84,53.0,23.0,71.0,251,840,Milwaukee Bucks,23.43,16.05
Allen,Iverson,947,2009-10,1610612755,PHI,35,25,24.0,798,121,290,0.417,8.0,24.0,0.333,98,119,0.824,15.0,60.0,75.0,102,18.0,2.0,57.0,43,348,Philadelphia 76ers,30.89,13.65
Jarrett,Jack,101127,2009-10,1610612761,TOR,26,82,43.0,2243,323,671,0.481,82.0,199.0,0.412,203,241,0.842,30.0,192.0,222.0,413,60.0,6.0,163.0,151,931,Toronto Raptors,27.35,16.33
Stephen,Jackson,1536,2009-10,1610612766,CHA,32,72,72.0,2829,544,1285,0.423,118.0,353.0,0.334,312,397,0.786,72.0,294.0,366.0,258,118.0,37.0,233.0,181,1518,Charlotte Hornets,38.63,16.17
LeBron,James,2544,2009-10,1610612739,CLE,25,76,76.0,2966,768,1528,0.503,129.0,387.0,0.333,593,773,0.767,71.0,483.0,554.0,651,125.0,77.0,261.0,119,2258,Cleveland Cavaliers,39.03,33.28
Antawn,Jamison,1712,2009-10,1610612764,WAS,34,41,41.0,1595,315,700,0.45,58.0,168.0,0.345,152,217,0.7,99.0,263.0,362.0,52,43.0,9.0,61.0,112,840,Washington Wizards,36.45,17.88
Antawn,Jamison,1712,2009-10,1610612739,CLE,34,25,23.0,811,163,336,0.485,27.0,79.0,0.342,42,83,0.506,37.0,156.0,193.0,32,28.0,12.0,30.0,67,395,Cleveland Cavaliers,36.45,18.85
Al,Jefferson,2744,2009-10,1610612750,MIN,25,76,76.0,2463,560,1125,0.498,0.0,4.0,0.0,181,266,0.68,180.0,523.0,703.0,137,63.0,98.0,136.0,205,1301,Minnesota Timberwolves,32.41,20.46
Richard,Jefferson,2210,2009-10,1610612759,SAS,30,81,70.0,2520,362,775,0.467,59.0,187.0,0.316,211,287,0.735,58.0,298.0,356.0,158,45.0,40.0,105.0,178,994,San Antonio Spurs,31.11,13.89
Jared,Jeffries,2407,2009-10,1610612752,NYK,28,52,37.0,1462,102,230,0.443,20.0,62.0,0.323,60,93,0.645,99.0,124.0,223.0,83,53.0,58.0,62.0,157,284,New York Knicks,25.63,9.44
Brandon,Jennings,201943,2009-10,1610612749,MIL,20,82,82.0,2671,451,1216,0.371,145.0,388.0,0.374,223,273,0.817,49.0,233.0,282.0,470,105.0,18.0,200.0,191,1270,Milwaukee Bucks,32.57,14.91
Jonas,Jerebko,201973,2009-10,1610612765,DET,23,80,73.0,2232,290,603,0.481,36.0,115.0,0.313,125,176,0.71,194.0,284.0,478.0,58,79.0,29.0,82.0,230,741,Detroit Pistons,27.9,12.83
Amir,Johnson,101161,2009-10,1610612761,TOR,23,82,5.0,1453,208,334,0.623,0.0,4.0,0.0,95,149,0.638,154.0,241.0,395.0,48,44.0,66.0,63.0,255,511,Toronto Raptors,17.72,16.69
James,Johnson,201949,2009-10,1610612741,CHI,23,65,11.0,757,95,210,0.452,15.0,46.0,0.326,51,70,0.729,34.0,94.0,128.0,48,21.0,43.0,62.0,126,256,Chicago Bulls,11.65,11.66
Joe,Johnson,2207,2009-10,1610612737,ATL,29,76,76.0,2886,635,1386,0.458,129.0,350.0,0.369,220,269,0.818,74.0,279.0,353.0,369,82.0,5.0,145.0,145,1619,Atlanta Hawks,37.97,19.93
Dahntay,Jones,2563,2009-10,1610612754,IND,29,76,26.0,1892,287,623,0.461,4.0,32.0,0.125,198,257,0.77,48.0,181.0,229.0,150,40.0,39.0,129.0,237,776,Indiana Pacers,24.89,12.78
James,Jones,2592,2009-10,1610612748,MIA,29,36,6.0,503,43,119,0.361,37.0,90.0,0.411,23,28,0.821,4.0,41.0,45.0,17,11.0,4.0,11.0,45,146,Miami Heat,13.97,8.82
Solomon,Jones,200780,2009-10,1610612754,IND,25,52,2.0,675,78,176,0.443,0.0,3.0,0.0,51,71,0.718,51.0,93.0,144.0,32,14.0,37.0,40.0,125,207,Indiana Pacers,12.98,11.34
DeAndre,Jordan,201599,2009-10,1610612746,LAC,21,70,12.0,1137,144,238,0.605,0.0,2.0,0.0,48,128,0.375,122.0,230.0,352.0,21,16.0,62.0,75.0,152,336,Los Angeles Clippers,16.24,12.73
Chris,Kaman,2549,2009-10,1610612746,LAC,28,76,76.0,2608,589,1202,0.49,0.0,6.0,0.0,230,307,0.749,184.0,520.0,704.0,120,37.0,94.0,223.0,213,1408,Los Angeles Clippers,34.32,17.45
Jason,Kapono,2574,2009-10,1610612755,PHI,29,57,12.0,976,126,301,0.419,63.0,171.0,0.368,9,15,0.6,14.0,52.0,66.0,39,21.0,6.0,34.0,80,324,Philadelphia 76ers,17.12,9.16
Jason,Kidd,467,2009-10,1610612742,DAL,37,80,80.0,2881,284,671,0.423,176.0,414.0,0.425,80,99,0.808,48.0,397.0,445.0,724,145.0,35.0,195.0,142,824,Dallas Mavericks,36.01,16.6
Andrei,Kirilenko,1905,2009-10,1610612762,UTA,29,58,35.0,1681,244,482,0.506,26.0,89.0,0.292,174,234,0.744,76.0,188.0,264.0,158,83.0,71.0,79.0,102,688,Utah Jazz,28.98,18.91
Kyle,Korver,2594,2009-10,1610612762,UTA,29,52,0.0,952,138,280,0.493,59.0,110.0,0.536,39,49,0.796,10.0,101.0,111.0,89,26.0,12.0,42.0,76,374,Utah Jazz,18.31,15.0
Nenad,Krstic,2420,2009-10,1610612760,OKC,26,76,76.0,1741,281,560,0.502,1.0,5.0,0.2,76,106,0.717,134.0,249.0,383.0,52,32.0,45.0,58.0,177,639,Oklahoma City Thunder,22.91,14.61
Carl,Landry,201171,2009-10,1610612745,HOU,26,52,1.0,1415,302,552,0.547,0.0,0.0,0.0,235,280,0.839,122.0,164.0,286.0,40,28.0,46.0,86.0,146,839,Houston Rockets,30.86,21.74
Carl,Landry,201171,2009-10,1610612758,SAC,26,28,28.0,1054,197,379,0.52,1.0,3.0,0.333,109,147,0.741,66.0,116.0,182.0,26,27.0,17.0,50.0,88,504,Sacramento Kings,30.86,17.0
Ty,Lawson,201951,2009-10,1610612743,DEN,22,65,8.0,1318,201,390,0.515,34.0,83.0,0.41,106,140,0.757,42.0,82.0,124.0,203,48.0,2.0,82.0,89,542,Denver Nuggets,20.28,16.96
Courtney,Lee,201584,2009-10,1610612751,BKN,24,71,66.0,2375,338,775,0.436,76.0,225.0,0.338,133,153,0.869,60.0,192.0,252.0,121,93.0,20.0,76.0,130,885,Brooklyn Nets,33.45,12.8
David,Lee,101135,2009-10,1610612752,NYK,27,81,81.0,3019,686,1258,0.545,0.0,8.0,0.0,268,330,0.812,228.0,721.0,949.0,295,85.0,40.0,189.0,257,1640,New York Knicks,37.27,22.62
Rashard,Lewis,1740,2009-10,1610612753,ORL,30,72,72.0,2369,350,805,0.435,168.0,423.0,0.397,145,180,0.806,62.0,256.0,318.0,107,78.0,28.0,108.0,180,1013,Orlando Magic,32.9,15.56
Shaun,Livingston,2733,2009-10,1610612764,WAS,24,26,18.0,666,99,185,0.535,0.0,4.0,0.0,42,48,0.875,12.0,46.0,58.0,116,12.0,9.0,50.0,52,240,Washington Wizards,22.11,14.53
Brook,Lopez,201572,2009-10,1610612751,BKN,22,82,82.0,3027,563,1129,0.499,0.0,2.0,0.0,416,509,0.817,270.0,439.0,709.0,187,55.0,139.0,204.0,251,1542,Brooklyn Nets,36.91,19.56
Robin,Lopez,201577,2009-10,1610612756,PHX,22,51,31.0,986,171,291,0.588,0.0,0.0,0.0,88,125,0.704,104.0,144.0,248.0,7,10.0,53.0,41.0,117,430,Phoenix Suns,19.33,19.25
Kevin,Love,201567,2009-10,1610612750,MIN,21,60,22.0,1714,291,646,0.45,35.0,106.0,0.33,225,276,0.815,227.0,431.0,658.0,136,43.0,23.0,117.0,136,842,Minnesota Timberwolves,28.57,21.3
Kyle,Lowry,200768,2009-10,1610612745,HOU,24,68,0.0,1651,184,464,0.397,37.0,136.0,0.272,215,260,0.827,91.0,156.0,247.0,305,60.0,9.0,116.0,173,620,Houston Rockets,24.28,15.25
Corey,Maggette,1894,2009-10,1610612744,GSW,30,70,49.0,2081,457,886,0.516,13.0,50.0,0.26,460,551,0.835,92.0,281.0,373.0,172,51.0,4.0,168.0,231,1387,Golden State Warriors,29.73,21.82
Shawn,Marion,1890,2009-10,1610612742,DAL,32,75,75.0,2385,395,778,0.508,3.0,19.0,0.158,105,139,0.755,158.0,319.0,477.0,107,69.0,61.0,99.0,141,898,Dallas Mavericks,31.8,15.47
Kenyon,Martin,2030,2009-10,1610612743,DEN,32,58,58.0,1986,283,620,0.456,8.0,29.0,0.276,93,167,0.557,142.0,404.0,546.0,109,72.0,61.0,91.0,186,667,Denver Nuggets,34.24,14.1
Kevin,Martin,2755,2009-10,1610612758,SAC,27,22,21.0,774,135,339,0.398,39.0,110.0,0.355,127,155,0.819,20.0,74.0,94.0,57,23.0,4.0,35.0,51,436,Sacramento Kings,35.5,17.6
Kevin,Martin,2755,2009-10,1610612745,HOU,27,24,22.0,859,154,354,0.435,31.0,100.0,0.31,171,185,0.924,9.0,61.0,70.0,54,23.0,2.0,57.0,45,510,Houston Rockets,35.5,17.6
Roger,Mason Jr.,2427,2009-10,1610612759,SAS,29,79,5.0,1515,193,496,0.389,88.0,264.0,0.333,27,34,0.794,11.0,151.0,162.0,137,30.0,14.0,59.0,99,501,San Antonio Spurs,19.18,10.5
Wesley,Matthews,202083,2009-10,1610612762,UTA,23,82,48.0,2025,273,565,0.483,63.0,165.0,0.382,160,193,0.829,50.0,141.0,191.0,124,64.0,15.0,93.0,152,769,Utah Jazz,24.7,13.36
Jason,Maxiell,101131,2009-10,1610612765,DET,27,76,29.0,1550,212,415,0.511,0.0,1.0,0.0,89,155,0.574,161.0,240.0,401.0,39,36.0,38.0,68.0,175,513,Detroit Pistons,20.39,12.98
Eric,Maynor,201953,2009-10,1610612760,OKC,23,55,0.0,906,102,235,0.434,17.0,47.0,0.362,27,39,0.692,11.0,80.0,91.0,185,27.0,8.0,57.0,82,248,Oklahoma City Thunder,15.67,11.96
O.J.,Mayo,201564,2009-10,1610612763,MEM,22,82,82.0,3113,542,1183,0.458,136.0,355.0,0.383,212,262,0.809,61.0,250.0,311.0,242,98.0,17.0,176.0,174,1432,Memphis Grizzlies,37.96,15.07
Luc,Mbah a Moute,201601,2009-10,1610612749,MIL,23,73,62.0,1866,177,369,0.48,6.0,17.0,0.353,93,133,0.699,171.0,229.0,400.0,81,60.0,39.0,70.0,181,453,Milwaukee Bucks,25.56,11.65
Antonio,McDyess,686,2009-10,1610612759,SAS,35,77,50.0,1617,205,428,0.479,0.0,2.0,0.0,36,57,0.632,149.0,306.0,455.0,83,43.0,32.0,79.0,147,446,San Antonio Spurs,21.0,12.89
JaVale,McGee,201580,2009-10,1610612764,WAS,22,60,19.0,968,156,307,0.508,0.0,1.0,0.0,74,116,0.638,88.0,155.0,243.0,14,16.0,101.0,51.0,122,386,Washington Wizards,16.13,16.99
Tracy,McGrady,1503,2009-10,1610612752,NYK,31,24,24.0,627,84,216,0.389,15.0,62.0,0.242,43,57,0.754,22.0,67.0,89.0,93,15.0,12.0,43.0,38,226,New York Knicks,22.43,12.44
Josh,McRoberts,201177,2009-10,1610612754,IND,23,42,3.0,524,76,146,0.521,8.0,23.0,0.348,19,38,0.5,40.0,87.0,127.0,44,17.0,16.0,19.0,74,179,Indiana Pacers,12.48,16.69
CJ,Miles,101139,2009-10,1610612762,UTA,23,63,28.0,1497,241,562,0.429,74.0,217.0,0.341,66,95,0.695,42.0,126.0,168.0,105,58.0,17.0,81.0,190,622,Utah Jazz,23.76,12.36
Darko,Milicic,2545,2009-10,1610612750,MIN,25,24,18.0,614,92,187,0.492,0.0,1.0,0.0,15,28,0.536,42.0,91.0,133.0,43,18.0,33.0,33.0,75,199,Minnesota Timberwolves,21.41,13.87
Andre,Miller,1889,2009-10,1610612757,POR,34,82,66.0,2500,404,908,0.445,16.0,80.0,0.2,322,392,0.821,81.0,185.0,266.0,445,93.0,9.0,173.0,169,1146,Portland Trail Blazers,30.49,17.09
Brad,Miller,1802,2009-10,1610612741,CHI,34,82,37.0,1950,250,581,0.43,37.0,132.0,0.28,182,220,0.827,83.0,316.0,399.0,154,44.0,29.0,107.0,189,719,Chicago Bulls,23.78,14.14
Mike,Miller,2034,2009-10,1610612764,WAS,30,54,50.0,1805,217,433,0.501,82.0,171.0,0.48,70,85,0.824,55.0,281.0,336.0,212,39.0,12.0,115.0,131,586,Washington Wizards,33.43,13.75
Paul,Millsap,200794,2009-10,1610612762,UTA,25,82,8.0,2277,385,716,0.538,1.0,9.0,0.111,183,264,0.693,186.0,373.0,559.0,131,64.0,99.0,116.0,285,954,Utah Jazz,27.77,17.91
Nazr,Mohammed,1737,2009-10,1610612766,CHA,32,58,29.0,984,189,342,0.553,0.0,0.0,0.0,81,125,0.648,114.0,190.0,304.0,28,15.0,43.0,53.0,105,459,Charlotte Hornets,16.97,19.55
Jamario,Moon,200081,2009-10,1610612739,CLE,30,61,2.0,1052,114,247,0.462,32.0,100.0,0.32,36,45,0.8,26.0,165.0,191.0,49,34.0,30.0,23.0,69,296,Cleveland Cavaliers,17.25,13.57
Anthony,Morrow,201627,2009-10,1610612744,GSW,24,69,37.0,2018,329,703,0.468,140.0,307.0,0.456,101,114,0.886,61.0,198.0,259.0,104,65.0,16.0,84.0,158,899,Golden State Warriors,29.25,15.21
Troy,Murphy,2211,2009-10,1610612754,IND,30,72,69.0,2344,384,813,0.472,128.0,333.0,0.384,154,193,0.798,129.0,608.0,737.0,150,72.0,34.0,100.0,175,1050,Indiana Pacers,32.56,20.11
Flip,Murray,2436,2009-10,1610612766,CHA,30,46,1.0,993,160,411,0.389,41.0,131.0,0.313,93,131,0.71,15.0,83.0,98.0,84,28.0,12.0,65.0,77,454,Charlotte Hornets,22.31,11.94
Flip,Murray,2436,2009-10,1610612741,CHI,30,29,1.0,680,108,272,0.397,28.0,90.0,0.311,48,63,0.762,13.0,72.0,85.0,51,18.0,4.0,26.0,49,292,Chicago Bulls,22.31,13.75
Steve,Nash,959,2009-10,1610612756,PHX,36,81,81.0,2660,499,985,0.507,124.0,291.0,0.426,211,225,0.938,34.0,234.0,268.0,892,42.0,12.0,295.0,108,1333,Phoenix Suns,32.84,23.19
Jameer,Nelson,2749,2009-10,1610612753,ORL,28,65,64.0,1860,317,706,0.449,86.0,226.0,0.381,98,116,0.845,26.0,168.0,194.0,353,48.0,2.0,139.0,147,818,Orlando Magic,28.62,17.31
,Nene,2403,2009-10,1610612743,DEN,27,82,82.0,2755,421,717,0.587,0.0,2.0,0.0,293,416,0.704,166.0,461.0,627.0,203,115.0,82.0,125.0,281,1135,Denver Nuggets,33.6,19.24
Joakim,Noah,201149,2009-10,1610612741,CHI,25,64,54.0,1925,262,520,0.504,0.0,0.0,0.0,163,219,0.744,220.0,484.0,704.0,132,32.0,100.0,117.0,198,687,Chicago Bulls,30.08,19.09
Andres,Nocioni,2804,2009-10,1610612758,SAC,30,75,28.0,1477,234,587,0.399,96.0,249.0,0.386,71,99,0.717,32.0,190.0,222.0,75,32.0,26.0,67.0,160,635,Sacramento Kings,19.69,12.07
Dirk,Nowitzki,1717,2009-10,1610612742,DAL,32,81,80.0,3039,720,1496,0.481,51.0,121.0,0.421,536,586,0.915,80.0,540.0,620.0,218,70.0,79.0,149.0,208,2027,Dallas Mavericks,37.52,23.71
Jermaine,O'Neal,979,2009-10,1610612748,MIA,31,70,70.0,1991,394,745,0.529,0.0,2.0,0.0,162,225,0.72,124.0,362.0,486.0,92,25.0,95.0,125.0,212,950,Miami Heat,28.44,18.41
Shaquille,O'Neal,406,2009-10,1610612739,CLE,38,53,53.0,1240,262,463,0.566,0.0,1.0,0.0,112,226,0.496,93.0,262.0,355.0,80,15.0,62.0,105.0,169,636,Cleveland Cavaliers,23.4,20.04
Fabricio,Oberto,101177,2009-10,1610612764,WAS,35,57,20.0,650,35,56,0.625,0.0,0.0,0.0,13,17,0.765,34.0,71.0,105.0,51,11.0,9.0,36.0,121,83,Washington Wizards,11.4,5.63
Greg,Oden,201141,2009-10,1610612757,POR,22,21,21.0,502,92,152,0.605,0.0,0.0,0.0,49,64,0.766,64.0,114.0,178.0,19,8.0,48.0,39.0,84,233,Portland Trail Blazers,23.9,21.56
Lamar,Odom,1885,2009-10,1610612747,LAL,30,82,38.0,2585,342,739,0.463,58.0,182.0,0.319,140,202,0.693,184.0,618.0,802.0,267,75.0,59.0,150.0,227,882,Los Angeles Lakers,31.52,17.04
Emeka,Okafor,2731,2009-10,1610612740,NOP,27,82,82.0,2370,348,656,0.53,0.0,0.0,0.0,154,274,0.562,251.0,491.0,742.0,55,54.0,127.0,111.0,218,850,New Orleans Pelicans,28.9,16.59
Mehmet,Okur,2246,2009-10,1610612762,UTA,31,73,73.0,2149,355,775,0.458,82.0,213.0,0.385,196,239,0.82,132.0,383.0,515.0,119,38.0,81.0,127.0,223,988,Utah Jazz,29.44,16.83
Zaza,Pachulia,2585,2009-10,1610612737,ATL,26,78,1.0,1089,120,246,0.488,0.0,4.0,0.0,93,143,0.65,117.0,176.0,293.0,42,37.0,31.0,58.0,186,333,Atlanta Hawks,13.96,13.02
Jannero,Pargo,2457,2009-10,1610612741,CHI,30,63,5.0,829,132,381,0.346,38.0,138.0,0.275,42,45,0.933,9.0,69.0,78.0,89,29.0,2.0,50.0,68,344,Chicago Bulls,13.16,10.64
Anthony,Parker,1515,2009-10,1610612739,CLE,35,81,81.0,2289,206,475,0.434,108.0,261.0,0.414,75,95,0.789,30.0,201.0,231.0,157,63.0,18.0,71.0,151,595,Cleveland Cavaliers,28.26,10.69
Tony,Parker,2225,2009-10,1610612759,SAS,28,56,50.0,1728,349,716,0.487,10.0,34.0,0.294,186,246,0.756,7.0,128.0,135.0,317,29.0,8.0,149.0,96,894,San Antonio Spurs,30.86,17.69
Chris,Paul,101108,2009-10,1610612740,NOP,25,45,45.0,1712,314,637,0.493,52.0,127.0,0.409,161,190,0.847,20.0,171.0,191.0,480,96.0,8.0,112.0,118,841,New Orleans Pelicans,38.04,23.39
Sasha,Pavlovic,2562,2009-10,1610612750,MIN,26,71,0.0,877,109,300,0.363,35.0,118.0,0.297,10,26,0.385,12.0,105.0,117.0,58,23.0,6.0,53.0,84,263,Minnesota Timberwolves,12.35,6.43
