FIRST_NAME,LAST_NAME,P_ID,SEASON_ID,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,GS,MIN,FGM,FGA,FG%,FG3M,FG3A,FG3%,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,TEAM,MPG,PER
Jamario,Moon,200081,2010-11,1610612739,CLE,31,40,13.0,764,76,189,0.402,27.0,95.0,0.284,10,11,0.909,14.0,104.0,118.0,45,25.0,27.0,17.0,39,189,Cleveland Cavaliers,17.66,10.98
Anthony,Morrow,201627,2010-11,1610612751,BKN,25,58,47.0,1856,279,620,0.45,110.0,260.0,0.423,96,107,0.897,37.0,135.0,172.0,68,19.0,7.0,54.0,135,764,Brooklyn Nets,32.0,12.24
Steve,Nash,959,2010-11,1610612756,PHX,37,75,75.0,2497,399,811,0.492,81.0,205.0,0.395,227,249,0.912,40.0,220.0,260.0,855,48.0,4.0,265.0,87,1106,Phoenix Suns,33.29,21.86
Gary,Neal,202390,2010-11,1610612759,SAS,26,80,1.0,1685,285,632,0.451,129.0,308.0,0.419,84,104,0.808,21.0,175.0,196.0,96,27.0,4.0,78.0,148,783,San Antonio Spurs,21.06,14.7
Jameer,Nelson,2749,2010-11,1610612753,ORL,29,76,76.0,2319,374,838,0.446,119.0,297.0,0.401,130,162,0.802,37.0,189.0,226.0,456,75.0,3.0,194.0,209,997,Orlando Magic,30.51,16.34
,Nene,2403,2010-11,1610612743,DEN,28,75,75.0,2291,402,654,0.615,1.0,5.0,0.2,286,402,0.711,145.0,426.0,571.0,149,84.0,73.0,134.0,238,1091,Denver Nuggets,30.55,22.42
Joakim,Noah,201149,2010-11,1610612741,CHI,26,48,48.0,1576,211,402,0.525,0.0,1.0,0.0,139,188,0.739,182.0,316.0,498.0,107,48.0,72.0,90.0,156,561,Chicago Bulls,32.83,20.04
Andres,Nocioni,2804,2010-11,1610612755,PHI,31,54,17.0,931,118,277,0.426,42.0,118.0,0.356,49,61,0.803,19.0,150.0,169.0,45,14.0,15.0,47.0,100,327,Philadelphia 76ers,17.24,11.47
Dirk,Nowitzki,1717,2010-11,1610612742,DAL,33,73,73.0,2504,610,1179,0.517,66.0,168.0,0.393,395,443,0.892,50.0,463.0,513.0,190,38.0,47.0,137.0,172,1681,Dallas Mavericks,34.3,25.09
Shaquille,O'Neal,406,2010-11,1610612738,BOS,39,37,36.0,752,134,201,0.667,0.0,0.0,0.0,73,131,0.557,48.0,130.0,178.0,26,16.0,42.0,56.0,120,341,Boston Celtics,20.32,17.59
Lamar,Odom,1885,2010-11,1610612747,LAL,31,82,35.0,2639,473,893,0.53,68.0,178.0,0.382,166,246,0.675,175.0,535.0,710.0,249,47.0,61.0,139.0,200,1180,Los Angeles Lakers,32.18,20.73
Emeka,Okafor,2731,2010-11,1610612740,NOP,28,72,72.0,2287,300,524,0.573,0.0,1.0,0.0,145,258,0.562,230.0,454.0,684.0,42,40.0,127.0,119.0,230,745,New Orleans Pelicans,31.76,15.72
Travis,Outlaw,2566,2010-11,1610612751,BKN,26,82,55.0,2358,274,731,0.375,76.0,252.0,0.302,132,171,0.772,54.0,271.0,325.0,84,34.0,36.0,71.0,148,756,Brooklyn Nets,28.76,8.96
Zaza,Pachulia,2585,2010-11,1610612737,ATL,27,79,7.0,1244,107,232,0.461,0.0,0.0,0.0,135,179,0.754,119.0,214.0,333.0,58,34.0,22.0,69.0,184,349,Atlanta Hawks,15.75,12.26
Anthony,Parker,1515,2010-11,1610612739,CLE,36,72,65.0,2091,220,552,0.399,86.0,227.0,0.379,74,95,0.779,33.0,185.0,218.0,218,67.0,10.0,80.0,109,600,Cleveland Cavaliers,29.04,10.91
Tony,Parker,2225,2010-11,1610612759,SAS,29,78,78.0,2528,555,1069,0.519,25.0,70.0,0.357,233,303,0.769,30.0,208.0,238.0,513,90.0,3.0,200.0,135,1368,San Antonio Spurs,32.41,22.24
Patrick,Patterson,202335,2010-11,1610612745,HOU,22,52,6.0,868,149,267,0.558,0.0,2.0,0.0,30,42,0.714,86.0,114.0,200.0,41,17.0,37.0,31.0,77,328,Houston Rockets,16.69,18.58
Chris,Paul,101108,2010-11,1610612740,NOP,26,80,80.0,2880,430,928,0.463,71.0,183.0,0.388,337,384,0.878,38.0,289.0,327.0,782,188.0,5.0,177.0,196,1268,New Orleans Pelicans,36.0,22.65
Nikola,Pekovic,201593,2010-11,1610612750,MIN,25,65,11.0,887,136,263,0.517,0.0,0.0,0.0,87,114,0.763,90.0,103.0,193.0,27,18.0,35.0,91.0,181,359,Minnesota Timberwolves,13.65,12.52
Johan,Petro,101130,2010-11,1610612751,BKN,25,77,1.0,893,129,290,0.445,0.0,4.0,0.0,15,28,0.536,62.0,150.0,212.0,44,34.0,34.0,46.0,178,273,Brooklyn Nets,11.6,10.24
Paul,Pierce,1718,2010-11,1610612738,BOS,33,80,80.0,2774,507,1021,0.497,111.0,297.0,0.374,386,449,0.86,34.0,396.0,430.0,260,80.0,51.0,171.0,231,1511,Boston Celtics,34.67,19.62
Mickael,Pietrus,2554,2010-11,1610612756,PHX,29,38,4.0,689,98,250,0.392,51.0,149.0,0.342,36,51,0.706,9.0,67.0,76.0,23,19.0,18.0,25.0,66,283,Phoenix Suns,19.42,12.18
Quincy,Pondexter,202347,2010-11,1610612740,NOP,23,66,6.0,734,73,180,0.406,18.0,50.0,0.36,24,34,0.706,23.0,65.0,88.0,28,17.0,10.0,16.0,63,188,New Orleans Pelicans,11.12,8.71
James,Posey,1899,2010-11,1610612754,IND,34,49,0.0,839,81,241,0.336,67.0,212.0,0.316,11,15,0.733,10.0,137.0,147.0,34,24.0,6.0,24.0,103,240,Indiana Pacers,17.12,8.8
Josh,Powell,2694,2010-11,1610612737,ATL,28,54,0.0,653,94,208,0.452,0.0,1.0,0.0,36,45,0.8,49.0,86.0,135.0,22,5.0,5.0,53.0,78,224,Atlanta Hawks,12.09,9.2
AJ,Price,201985,2010-11,1610612754,IND,24,50,0.0,795,114,320,0.356,41.0,149.0,0.275,54,81,0.667,16.0,56.0,72.0,111,29.0,1.0,53.0,61,323,Indiana Pacers,15.9,12.7
Ronnie,Price,101179,2010-11,1610612762,UTA,28,59,0.0,717,74,210,0.352,20.0,69.0,0.29,29,39,0.744,22.0,39.0,61.0,56,42.0,5.0,55.0,106,197,Utah Jazz,12.15,6.01
Tayshaun,Prince,2419,2010-11,1610612765,DET,31,78,78.0,2562,473,1001,0.473,34.0,98.0,0.347,118,168,0.702,78.0,251.0,329.0,215,30.0,41.0,82.0,90,1098,Detroit Pistons,32.85,15.43
Vladimir,Radmanovic,2209,2010-11,1610612744,GSW,30,74,6.0,1169,137,318,0.431,70.0,173.0,0.405,30,34,0.882,64.0,148.0,212.0,79,44.0,44.0,57.0,157,374,Golden State Warriors,15.8,12.69
Zach,Randolph,2216,2010-11,1610612763,MEM,29,75,74.0,2724,598,1188,0.503,8.0,43.0,0.186,300,396,0.758,326.0,588.0,914.0,163,63.0,25.0,151.0,175,1504,Memphis Grizzlies,36.32,22.84
JJ,Redick,200755,2010-11,1610612753,ORL,27,59,5.0,1513,197,447,0.441,87.0,219.0,0.397,112,128,0.875,6.0,107.0,113.0,102,29.0,3.0,53.0,80,593,Orlando Magic,25.64,13.58
Jason,Richardson,2202,2010-11,1610612756,PHX,30,25,25.0,796,183,389,0.47,62.0,148.0,0.419,55,72,0.764,33.0,78.0,111.0,36,27.0,3.0,30.0,46,483,Phoenix Suns,33.94,21.44
Jason,Richardson,2202,2010-11,1610612753,ORL,30,55,55.0,1919,289,667,0.433,127.0,331.0,0.384,61,87,0.701,34.0,186.0,220.0,111,66.0,10.0,65.0,116,766,Orlando Magic,33.94,14.22
Quentin,Richardson,2047,2010-11,1610612753,ORL,31,57,19.0,955,87,255,0.341,42.0,146.0,0.288,33,44,0.75,39.0,139.0,178.0,38,25.0,5.0,33.0,74,249,Orlando Magic,16.75,8.61
Luke,Ridnour,2557,2010-11,1610612750,MIN,30,71,66.0,2159,319,681,0.468,81.0,184.0,0.44,121,137,0.883,37.0,162.0,199.0,384,89.0,10.0,158.0,146,840,Minnesota Timberwolves,30.41,16.09
Nate,Robinson,101126,2010-11,1610612738,BOS,27,55,11.0,983,146,361,0.404,63.0,192.0,0.328,33,40,0.825,15.0,74.0,89.0,105,29.0,4.0,66.0,107,388,Boston Celtics,17.17,10.93
Rajon,Rondo,200765,2010-11,1610612738,BOS,25,68,68.0,2527,318,670,0.475,10.0,43.0,0.233,75,132,0.568,87.0,210.0,297.0,760,153.0,11.0,234.0,120,721,Boston Celtics,37.16,16.53
Derrick,Rose,201565,2010-11,1610612741,CHI,22,81,81.0,3026,711,1597,0.445,128.0,385.0,0.332,476,555,0.858,81.0,249.0,330.0,623,85.0,51.0,278.0,136,2026,Chicago Bulls,37.36,26.11
Brandon,Roy,200750,2010-11,1610612757,POR,26,47,23.0,1310,209,523,0.4,38.0,114.0,0.333,117,138,0.848,28.0,93.0,121.0,129,37.0,12.0,55.0,76,573,Portland Trail Blazers,27.87,13.49
Brandon,Rush,201575,2010-11,1610612754,IND,25,67,21.0,1754,217,515,0.421,93.0,223.0,0.417,80,106,0.755,33.0,184.0,217.0,62,41.0,35.0,69.0,107,607,Indiana Pacers,26.18,12.39
John,Salmons,2422,2010-11,1610612749,MIL,31,73,70.0,2554,373,898,0.415,83.0,219.0,0.379,195,240,0.813,27.0,239.0,266.0,252,72.0,28.0,137.0,157,1024,Milwaukee Bucks,34.99,13.61
Samardo,Samuels,202396,2010-11,1610612739,CLE,22,37,10.0,701,110,241,0.456,0.0,3.0,0.0,68,110,0.618,75.0,83.0,158.0,17,15.0,18.0,53.0,88,288,Cleveland Cavaliers,18.95,12.72
Larry,Sanders,202336,2010-11,1610612749,MIL,22,60,12.0,872,116,268,0.433,0.0,0.0,0.0,28,50,0.56,59.0,119.0,178.0,16,22.0,72.0,38.0,117,260,Milwaukee Bucks,14.53,11.77
Luis,Scola,2449,2010-11,1610612745,HOU,31,74,74.0,2412,569,1129,0.504,0.0,3.0,0.0,214,290,0.738,147.0,459.0,606.0,185,48.0,44.0,147.0,227,1352,Houston Rockets,32.59,21.09
Thabo,Sefolosha,200757,2010-11,1610612760,OKC,27,79,79.0,2049,157,333,0.471,28.0,102.0,0.275,59,79,0.747,65.0,281.0,346.0,111,97.0,38.0,55.0,171,401,Oklahoma City Thunder,25.94,10.59
Kevin,Seraphin,202338,2010-11,1610612764,WAS,21,58,1.0,635,66,147,0.449,0.0,0.0,0.0,22,31,0.71,80.0,72.0,152.0,10,17.0,28.0,42.0,126,154,Washington Wizards,10.95,8.67
Ramon,Sessions,201196,2010-11,1610612739,CLE,25,81,38.0,2133,362,776,0.466,3.0,15.0,0.2,348,423,0.823,46.0,209.0,255.0,419,60.0,8.0,178.0,93,1075,Cleveland Cavaliers,26.33,19.41
Craig,Smith,200783,2010-11,1610612746,LAC,27,48,0.0,586,104,188,0.553,0.0,5.0,0.0,50,68,0.735,43.0,74.0,117.0,31,16.0,7.0,33.0,84,258,Los Angeles Clippers,12.21,16.35
JR,Smith,2747,2010-11,1610612743,DEN,25,79,6.0,1968,341,784,0.435,124.0,318.0,0.39,163,221,0.738,45.0,277.0,322.0,175,92.0,16.0,100.0,173,969,Denver Nuggets,24.91,18.38
Jason,Smith,201160,2010-11,1610612740,NOP,25,77,6.0,1102,136,307,0.443,0.0,2.0,0.0,59,70,0.843,89.0,152.0,241.0,36,26.0,32.0,53.0,150,331,New Orleans Pelicans,14.31,11.07
Josh,Smith,2746,2010-11,1610612737,ATL,25,77,77.0,2645,497,1041,0.477,51.0,154.0,0.331,229,316,0.725,134.0,523.0,657.0,255,99.0,120.0,197.0,217,1274,Atlanta Hawks,34.35,19.95
Marreese,Speights,201578,2010-11,1610612755,PHI,23,64,1.0,734,144,291,0.495,1.0,4.0,0.25,55,73,0.753,64.0,146.0,210.0,30,8.0,19.0,40.0,120,344,Philadelphia 76ers,11.47,17.48
Tiago,Splitter,201168,2010-11,1610612759,SAS,26,60,6.0,738,101,191,0.529,0.0,1.0,0.0,76,140,0.543,72.0,129.0,201.0,26,29.0,17.0,32.0,91,278,San Antonio Spurs,12.3,16.92
DeShawn,Stevenson,2052,2010-11,1610612742,DAL,30,72,54.0,1158,128,330,0.388,94.0,249.0,0.378,33,43,0.767,20.0,86.0,106.0,77,21.0,5.0,44.0,71,383,Dallas Mavericks,16.08,10.61
Peja,Stojakovic,978,2010-11,1610612742,DAL,34,25,13.0,506,79,184,0.429,42.0,105.0,0.4,15,16,0.938,14.0,52.0,66.0,22,11.0,2.0,11.0,22,215,Dallas Mavericks,18.7,15.25
Amar'e,Stoudemire,2405,2010-11,1610612752,NYK,28,78,78.0,2870,744,1482,0.502,10.0,23.0,0.435,473,597,0.792,198.0,438.0,636.0,202,71.0,150.0,250.0,274,1971,New York Knicks,36.79,24.69
Rodney,Stuckey,201155,2010-11,1610612765,DET,25,70,54.0,2183,363,827,0.439,26.0,90.0,0.289,330,381,0.866,70.0,146.0,216.0,361,76.0,10.0,155.0,177,1082,Detroit Pistons,31.19,17.98
Jeff,Teague,201952,2010-11,1610612737,ATL,23,70,7.0,963,133,304,0.438,18.0,48.0,0.375,77,97,0.794,11.0,91.0,102.0,138,45.0,25.0,64.0,82,361,Atlanta Hawks,13.76,15.0
Sebastian,Telfair,2742,2010-11,1610612750,MIN,26,37,8.0,711,97,241,0.402,28.0,78.0,0.359,44,60,0.733,17.0,37.0,54.0,111,25.0,3.0,64.0,64,266,Minnesota Timberwolves,19.22,11.56
Jason,Terry,1891,2010-11,1610612742,DAL,33,82,10.0,2564,492,1091,0.451,127.0,351.0,0.362,182,214,0.85,24.0,129.0,153.0,334,93.0,13.0,167.0,140,1293,Dallas Mavericks,31.27,17.38
Kurt,Thomas,703,2010-11,1610612741,CHI,38,52,37.0,1178,95,186,0.511,1.0,1.0,1.0,20,32,0.625,75.0,226.0,301.0,60,32.0,42.0,42.0,164,211,Chicago Bulls,22.65,10.8
Tyrus,Thomas,200748,2010-11,1610612766,CHA,24,41,2.0,861,156,331,0.471,0.0,3.0,0.0,107,136,0.787,65.0,159.0,224.0,29,30.0,66.0,65.0,113,419,Charlotte Hornets,21.0,18.22
Jason,Thompson,201574,2010-11,1610612758,SAC,24,75,39.0,1748,271,534,0.507,0.0,3.0,0.0,121,200,0.605,144.0,310.0,454.0,88,28.0,44.0,99.0,212,663,Sacramento Kings,23.31,15.1
Al,Thornton,201154,2010-11,1610612764,WAS,27,49,23.0,1069,154,327,0.471,4.0,25.0,0.16,81,107,0.757,46.0,110.0,156.0,51,28.0,9.0,44.0,103,393,Washington Wizards,19.48,12.28
Marcus,Thornton,201977,2010-11,1610612740,NOP,24,46,0.0,745,137,334,0.41,35.0,93.0,0.376,50,66,0.758,25.0,106.0,131.0,43,19.0,4.0,37.0,50,359,New Orleans Pelicans,24.32,14.7
Marcus,Thornton,201977,2010-11,1610612758,SAC,24,27,23.0,1030,213,473,0.45,53.0,147.0,0.361,95,118,0.805,36.0,91.0,127.0,92,45.0,5.0,56.0,60,574,Sacramento Kings,24.32,20.31
Anthony,Tolliver,201229,2010-11,1610612750,MIN,26,65,4.0,1362,141,313,0.45,47.0,115.0,0.409,105,131,0.802,92.0,203.0,295.0,82,28.0,28.0,49.0,145,434,Minnesota Timberwolves,20.95,13.9
Ronny,Turiaf,101142,2010-11,1610612752,NYK,28,64,21.0,1141,103,163,0.632,0.0,0.0,0.0,61,98,0.622,64.0,143.0,207.0,92,35.0,73.0,41.0,160,267,New York Knicks,17.83,13.86
Hedo,Turkoglu,2045,2010-11,1610612756,PHX,32,25,16.0,630,85,193,0.44,41.0,97.0,0.423,26,36,0.722,20.0,80.0,100.0,58,18.0,14.0,31.0,77,237,Phoenix Suns,31.36,14.27
Hedo,Turkoglu,2045,2010-11,1610612753,ORL,32,56,56.0,1910,237,529,0.448,86.0,213.0,0.404,80,120,0.667,25.0,231.0,256.0,285,54.0,20.0,101.0,170,640,Orlando Magic,31.36,14.13
Evan,Turner,202323,2010-11,1610612755,PHI,22,78,14.0,1797,225,529,0.425,14.0,44.0,0.318,101,125,0.808,42.0,264.0,306.0,159,49.0,14.0,80.0,138,565,Philadelphia 76ers,23.04,12.13
Ekpe,Udoh,202327,2010-11,1610612744,GSW,24,58,18.0,1030,97,222,0.437,0.0,0.0,0.0,42,64,0.656,80.0,101.0,181.0,40,22.0,86.0,48.0,144,236,Golden State Warriors,17.76,9.86
Beno,Udrih,2757,2010-11,1610612758,SAC,28,79,64.0,2734,412,824,0.5,65.0,182.0,0.357,197,228,0.864,41.0,224.0,265.0,386,94.0,9.0,141.0,181,1086,Sacramento Kings,34.61,17.07
Anderson,Varejao,2760,2010-11,1610612739,CLE,28,31,31.0,994,114,216,0.528,0.0,2.0,0.0,54,81,0.667,98.0,203.0,301.0,45,27.0,38.0,40.0,87,282,Cleveland Cavaliers,32.06,15.27
Greivis,Vasquez,202349,2010-11,1610612763,MEM,24,70,1.0,860,95,233,0.408,25.0,86.0,0.291,34,44,0.773,12.0,61.0,73.0,151,22.0,4.0,70.0,83,249,Memphis Grizzlies,12.29,9.66
Charlie,Villanueva,101111,2010-11,1610612765,DET,26,76,11.0,1666,313,708,0.442,125.0,323.0,0.387,89,116,0.767,50.0,245.0,295.0,48,42.0,42.0,66.0,175,840,Detroit Pistons,21.92,16.16
Sasha,Vujacic,2756,2010-11,1610612751,BKN,27,56,17.0,1594,231,572,0.404,94.0,255.0,0.369,80,94,0.851,29.0,153.0,182.0,127,53.0,5.0,61.0,129,636,Brooklyn Nets,24.6,12.59
Dwyane,Wade,2548,2010-11,1610612748,MIA,29,76,76.0,2823,692,1384,0.5,63.0,206.0,0.306,494,652,0.758,123.0,362.0,485.0,346,111.0,87.0,237.0,197,1941,Miami Heat,37.14,27.78
Von,Wafer,101144,2010-11,1610612738,BOS,25,58,2.0,553,67,159,0.421,18.0,67.0,0.269,32,38,0.842,7.0,42.0,49.0,35,18.0,5.0,20.0,39,184,Boston Celtics,9.53,10.87
Henry,Walker,201611,2010-11,1610612752,NYK,23,61,1.0,784,104,236,0.441,59.0,153.0,0.386,31,44,0.705,16.0,106.0,122.0,34,21.0,6.0,37.0,81,298,New York Knicks,12.85,12.28
John,Wall,202322,2010-11,1610612764,WAS,20,69,64.0,2606,398,972,0.409,34.0,115.0,0.296,301,393,0.766,35.0,282.0,317.0,574,121.0,35.0,261.0,175,1131,Washington Wizards,37.77,15.91
Ben,Wallace,1112,2010-11,1610612765,DET,36,54,49.0,1238,67,149,0.45,1.0,2.0,0.5,19,57,0.333,129.0,221.0,350.0,72,54.0,54.0,44.0,81,154,Detroit Pistons,22.93,11.28
Gerald,Wallace,2222,2010-11,1610612766,CHA,28,48,48.0,1872,252,582,0.433,35.0,106.0,0.33,210,284,0.739,72.0,322.0,394.0,116,59.0,48.0,100.0,120,749,Charlotte Hornets,37.93,14.84
Gerald,Wallace,2222,2010-11,1610612757,POR,28,23,15.0,821,134,269,0.498,27.0,80.0,0.338,69,90,0.767,39.0,136.0,175.0,57,46.0,15.0,52.0,63,364,Portland Trail Blazers,37.93,17.72
Hakim,Warrick,101124,2010-11,1610612756,PHX,28,80,6.0,1416,228,446,0.511,1.0,11.0,0.091,212,294,0.721,88.0,208.0,296.0,69,32.0,9.0,79.0,100,669,Phoenix Suns,17.7,17.88
C.J.,Watson,201228,2010-11,1610612741,CHI,27,82,1.0,1091,146,394,0.371,44.0,112.0,0.393,69,93,0.742,16.0,78.0,94.0,186,55.0,11.0,73.0,82,405,Chicago Bulls,13.3,14.22
Earl,Watson,2248,2010-11,1610612762,UTA,32,80,13.0,1567,126,307,0.41,36.0,107.0,0.336,55,82,0.671,52.0,130.0,182.0,278,61.0,17.0,116.0,146,343,Utah Jazz,19.59,9.7
Martell,Webster,101110,2010-11,1610612750,MIN,24,46,1.0,1094,152,340,0.447,55.0,132.0,0.417,94,122,0.77,36.0,111.0,147.0,53,28.0,9.0,58.0,101,453,Minnesota Timberwolves,23.78,13.46
Sonny,Weems,201603,2010-11,1610612761,TOR,24,59,28.0,1413,228,513,0.444,17.0,61.0,0.279,72,94,0.766,39.0,114.0,153.0,104,34.0,2.0,86.0,87,545,Toronto Raptors,23.95,11.2
David,West,2561,2010-11,1610612740,NOP,30,70,70.0,2451,528,1040,0.508,2.0,9.0,0.222,264,327,0.807,155.0,374.0,529.0,164,67.0,62.0,142.0,202,1322,New Orleans Pelicans,35.01,20.78
Russell,Westbrook,201566,2010-11,1610612760,OKC,22,82,82.0,2847,614,1390,0.442,34.0,103.0,0.33,531,631,0.842,121.0,258.0,379.0,670,155.0,30.0,316.0,207,1793,Oklahoma City Thunder,34.72,24.43
Chris,Wilcox,2404,2010-11,1610612765,DET,28,57,29.0,995,187,322,0.581,0.0,1.0,0.0,50,89,0.562,95.0,176.0,271.0,43,29.0,17.0,43.0,145,424,Detroit Pistons,17.46,18.0
Damien,Wilkins,2863,2010-11,1610612737,ATL,31,52,0.0,676,69,137,0.504,2.0,10.0,0.2,40,56,0.714,23.0,67.0,90.0,41,27.0,9.0,21.0,72,180,Atlanta Hawks,13.0,11.64
Deron,Williams,101114,2010-11,1610612762,UTA,27,53,53.0,2009,369,806,0.458,89.0,258.0,0.345,302,354,0.853,32.0,173.0,205.0,514,64.0,12.0,187.0,152,1129,Utah Jazz,37.92,21.17
Lou,Williams,101150,2010-11,1610612755,PHI,24,75,0.0,1747,323,795,0.406,88.0,253.0,0.348,293,356,0.823,32.0,117.0,149.0,252,47.0,17.0,102.0,128,1027,Philadelphia 76ers,23.29,20.63
Marvin,Williams,101107,2010-11,1610612737,ATL,25,65,52.0,1865,246,537,0.458,37.0,110.0,0.336,147,174,0.845,68.0,245.0,313.0,88,34.0,23.0,62.0,104,676,Atlanta Hawks,28.69,13.95
Mo,Williams,2590,2010-11,1610612739,CLE,28,36,34.0,1065,178,462,0.385,36.0,136.0,0.265,85,102,0.833,15.0,82.0,97.0,257,33.0,10.0,105.0,91,477,Cleveland Cavaliers,30.83,14.67
Mo,Williams,2590,2010-11,1610612746,LAC,28,22,22.0,723,113,268,0.422,43.0,108.0,0.398,66,75,0.88,6.0,50.0,56.0,123,20.0,0.0,66.0,59,335,Los Angeles Clippers,30.83,14.67
Reggie,Williams,202130,2010-11,1610612744,GSW,24,80,9.0,1626,268,572,0.469,102.0,241.0,0.423,100,134,0.746,45.0,171.0,216.0,121,28.0,3.0,57.0,124,738,Golden State Warriors,20.32,15.44
Shawne,Williams,200761,2010-11,1610612752,NYK,25,64,11.0,1323,164,385,0.426,85.0,212.0,0.401,41,49,0.837,60.0,179.0,239.0,47,39.0,51.0,46.0,164,454,New York Knicks,20.67,13.02
Shelden,Williams,200749,2010-11,1610612743,DEN,27,42,32.0,713,82,181,0.453,0.0,0.0,0.0,34,46,0.739,74.0,149.0,223.0,19,18.0,22.0,37.0,92,198,Denver Nuggets,15.44,12.62
Metta,World Peace,1897,2010-11,1610612747,LAL,31,82,82.0,2410,261,658,0.397,83.0,233.0,0.356,92,136,0.676,100.0,167.0,267.0,175,124.0,36.0,90.0,181,697,Los Angeles Lakers,29.39,12.0
Dorell,Wright,2748,2010-11,1610612744,GSW,25,82,82.0,3147,485,1146,0.423,194.0,516.0,0.376,180,228,0.789,88.0,343.0,431.0,242,124.0,63.0,133.0,171,1344,Golden State Warriors,38.38,15.4
Julian,Wright,201153,2010-11,1610612761,TOR,24,52,6.0,766,82,160,0.513,2.0,10.0,0.2,22,43,0.512,47.0,71.0,118.0,58,39.0,20.0,43.0,45,188,Toronto Raptors,14.73,12.17
,Yi Jianlian,201146,2010-11,1610612764,WAS,23,63,11.0,1112,145,347,0.418,3.0,13.0,0.231,62,91,0.681,79.0,169.0,248.0,25,27.0,32.0,51.0,115,355,Washington Wizards,17.65,10.57
Nick,Young,201156,2010-11,1610612764,WAS,26,64,40.0,2034,412,935,0.441,105.0,271.0,0.387,186,228,0.816,26.0,148.0,174.0,75,45.0,17.0,90.0,144,1115,Washington Wizards,31.78,15.35
Sam,Young,201970,2010-11,1610612763,MEM,26,78,46.0,1577,233,494,0.472,17.0,50.0,0.34,89,116,0.767,40.0,147.0,187.0,71,68.0,23.0,61.0,120,572,Memphis Grizzlies,20.22,12.96
Thaddeus,Young,201152,2010-11,1610612755,PHI,23,82,1.0,2135,458,847,0.541,6.0,22.0,0.273,123,174,0.707,153.0,281.0,434.0,82,90.0,26.0,99.0,170,1045,Philadelphia 76ers,26.04,20.76
