FIRST_NAME,LAST_NAME,P_ID,SEASON_ID,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,GS,MIN,FGM,FGA,FG%,FG3M,FG3A,FG3%,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,TEAM,MPG,factor,vop,drbp,uPER,T_PACE,L_PACE,adjustment,aPER,PER
Boris,Diaw,2564,2007-08,1610612756,PHX,26,82,19.0,2308,308,646,0.477,13.0,41.0,0.317,96,129,0.744,97.0,281.0,378.0,317,61.0,39.0,155.0,166,725,Phoenix Suns,28.15,0.04939739835891369,1.059112008364719,0.735863471644349,0.2878446390056815,7446025.294245299,7752167.575575488,1.041114859167453,0.29967933080050646,14.04
Yakhouba,Diawara,200821,2007-08,1610612743,DEN,25,54,14.0,542,55,134,0.41,21.0,66.0,0.318,22,31,0.71,23.0,39.0,62.0,37,8.0,3.0,16.0,61,153,Denver Nuggets,10.04,0.04939739835891369,1.059112008364719,0.735863471644349,0.20151986087926888,7392772.555594835,7752167.575575488,1.048614375361604,0.21131662303887186,9.9
Dan,Dickau,2424,2007-08,1610612746,LAC,29,67,8.0,1040,124,296,0.419,36.0,108.0,0.333,68,82,0.829,13.0,84.0,97.0,172,32.0,3.0,55.0,108,352,Los Angeles Clippers,15.52,0.04939739835891369,1.059112008364719,0.735863471644349,0.27764483249397826,8091388.000410665,7752167.575575488,0.9580763615812318,0.26600495092766124,12.46
Travis,Diener,101143,2007-08,1610612754,IND,26,66,21.0,1356,159,430,0.37,74.0,233.0,0.318,64,71,0.901,26.0,89.0,115.0,251,35.0,4.0,55.0,107,456,Indiana Pacers,20.55,0.04939739835891369,1.059112008364719,0.735863471644349,0.2849904278924972,7483716.471940949,7752167.575575488,1.0358713621288373,0.29521342273468126,13.83
DeSagana,Diop,2205,2007-08,1610612742,DAL,26,52,18.0,894,67,115,0.583,0.0,0.0,0.0,24,40,0.6,111.0,159.0,270.0,26,20.0,63.0,42.0,100,158,Dallas Mavericks,16.39,0.04939739835891369,1.059112008364719,0.735863471644349,0.27743721521878245,7748198.799197104,7752167.575575488,1.0005122192242661,0.27757932389394435,13.0
Keyon,Dooling,2039,2007-08,1610612753,ORL,28,72,1.0,1334,198,423,0.468,22.0,65.0,0.338,163,193,0.845,7.0,94.0,101.0,133,36.0,5.0,61.0,131,581,Orlando Magic,18.53,0.04939739835891369,1.059112008364719,0.735863471644349,0.31723310931638743,7339446.253322586,7752167.575575488,1.0562333053486237,0.33507217561926916,15.7
Quincy,Douby,200763,2007-08,1610612758,SAC,24,74,0.0,876,132,335,0.394,42.0,122.0,0.344,48,52,0.923,17.0,66.0,83.0,53,30.0,12.0,59.0,80,354,Sacramento Kings,11.84,0.04939739835891369,1.059112008364719,0.735863471644349,0.23253975113393122,8104916.724231505,7752167.575575488,0.9564771408938241,0.22241895630874392,10.42
Jared,Dudley,201162,2007-08,1610612766,CHA,22,73,14.0,1384,163,348,0.468,9.0,41.0,0.22,87,118,0.737,121.0,165.0,286.0,81,55.0,10.0,50.0,128,422,Charlotte Hornets,18.96,0.04939739835891369,1.059112008364719,0.735863471644349,0.2985449426915636,7942181.759754667,7752167.575575488,0.9760753165909604,0.2914023494542981,13.65
Chris,Duhon,2768,2007-08,1610612741,CHI,25,66,18.0,1490,133,344,0.387,54.0,155.0,0.348,65,80,0.813,19.0,97.0,116.0,263,48.0,2.0,71.0,92,385,Chicago Bulls,22.58,0.04939739835891369,1.059112008364719,0.735863471644349,0.24508891402211985,7629040.808315997,7752167.575575488,1.016139219903671,0.24904445790147475,11.67
Tim,Duncan,1495,2007-08,1610612759,SAS,32,78,78.0,2651,585,1178,0.497,0.0,4.0,0.0,338,463,0.73,237.0,644.0,881.0,218,56.0,152.0,178.0,185,1508,San Antonio Spurs,33.99,0.04939739835891369,1.059112008364719,0.735863471644349,0.5203724374664338,7441339.654687392,7752167.575575488,1.0417704251266506,0.5421086154035981,25.39
Mike,Dunleavy,2399,2007-08,1610612754,IND,27,82,82.0,2953,532,1117,0.476,165.0,389.0,0.424,336,403,0.834,59.0,365.0,424.0,288,86.0,31.0,190.0,208,1565,Indiana Pacers,36.01,0.04939739835891369,1.059112008364719,0.735863471644349,0.4102024950639469,7483716.471940949,7752167.575575488,1.0358713621288373,0.4249170173105384,19.9
Kevin,Durant,201142,2007-08,1610612760,OKC,19,80,80.0,2768,587,1366,0.43,59.0,205.0,0.288,391,448,0.873,70.0,278.0,348.0,192,78.0,75.0,232.0,122,1624,Oklahoma City Thunder,34.6,0.04939739835891369,1.059112008364719,0.735863471644349,0.38018005498577173,7556301.586603296,7752167.575575488,1.0259208803046513,0.3900346566852737,18.27
Monta,Ellis,101145,2007-08,1610612744,GSW,22,81,72.0,3071,652,1227,0.531,12.0,52.0,0.231,320,417,0.767,133.0,271.0,404.0,315,124.0,27.0,173.0,195,1636,Golden State Warriors,37.91,0.04939739835891369,1.059112008364719,0.735863471644349,0.4529197553869604,7913579.789149686,7752167.575575488,0.9796031356383731,0.44368161256963135,20.78
Francisco,Elson,1922,2007-08,1610612759,SAS,32,41,3.0,534,62,148,0.419,0.0,0.0,0.0,20,24,0.833,33.0,102.0,135.0,16,9.0,14.0,30.0,62,144,San Antonio Spurs,12.9,0.04939739835891369,1.059112008364719,0.735863471644349,0.19255971551424853,7441339.654687392,7752167.575575488,1.0417704251266506,0.20060301669354558,9.4
Melvin,Ely,2408,2007-08,1610612740,NOP,30,52,1.0,621,85,180,0.472,0.0,0.0,0.0,32,58,0.552,28.0,117.0,145.0,22,7.0,18.0,42.0,79,202,New Orleans Pelicans,11.94,0.04939739835891369,1.059112008364719,0.735863471644349,0.20885639647948517,7594882.072269585,7752167.575575488,1.020709406914978,0.2131816885809748,9.99
Maurice,Evans,2230,2007-08,1610612753,ORL,29,68,47.0,1624,253,517,0.489,80.0,202.0,0.396,47,68,0.691,88.0,121.0,209.0,69,41.0,9.0,40.0,132,633,Orlando Magic,22.93,0.04939739835891369,1.059112008364719,0.735863471644349,0.317784274758845,7339446.253322586,7752167.575575488,1.0562333053486237,0.3356543349163501,15.72
Reggie,Evans,2501,2007-08,1610612755,PHI,28,81,61.0,1879,152,346,0.439,1.0,1.0,1.0,120,257,0.467,224.0,387.0,611.0,65,86.0,8.0,108.0,213,425,Philadelphia 76ers,23.2,0.04939739835891369,1.059112008364719,0.735863471644349,0.232312297483822,7843609.278384683,7752167.575575488,0.9883418845121227,0.2296039738905015,10.76
Jordan,Farmar,200770,2007-08,1610612747,LAL,21,82,0.0,1690,291,631,0.461,114.0,307.0,0.371,53,78,0.679,39.0,144.0,183.0,225,77.0,5.0,108.0,105,749,Los Angeles Lakers,20.61,0.04939739835891369,1.059112008364719,0.735863471644349,0.36298907630852484,7443444.581338515,7752167.575575488,1.0414758235738026,0.3780443471967148,17.71
Raymond,Felton,101109,2007-08,1610612766,CHA,24,79,79.0,2972,412,997,0.413,56.0,200.0,0.28,260,325,0.8,37.0,199.0,236.0,583,96.0,12.0,213.0,184,1140,Charlotte Hornets,37.62,0.04939739835891369,1.059112008364719,0.735863471644349,0.3068949706628473,7942181.759754667,7752167.575575488,0.9760753165909604,0.2995526056499122,14.03
Michael,Finley,714,2007-08,1610612759,SAS,35,82,61.0,2204,315,761,0.414,132.0,357.0,0.37,64,80,0.8,27.0,227.0,254.0,114,29.0,10.0,56.0,93,826,San Antonio Spurs,26.88,0.04939739835891369,1.059112008364719,0.735863471644349,0.2554377013324512,7441339.654687392,7752167.575575488,1.0417704251266506,0.2661074427104821,12.47
Derek,Fisher,965,2007-08,1610612747,LAL,33,82,82.0,2249,339,777,0.436,112.0,276.0,0.406,166,188,0.883,24.0,146.0,170.0,239,86.0,3.0,90.0,188,956,Los Angeles Lakers,27.43,0.04939739835891369,1.059112008364719,0.735863471644349,0.32340233851149813,7443444.581338515,7752167.575575488,1.0414758235738026,0.3368157168469562,15.78
T.J.,Ford,2551,2007-08,1610612761,TOR,25,51,26.0,1199,246,524,0.469,15.0,51.0,0.294,110,125,0.88,23.0,77.0,100.0,313,54.0,0.0,102.0,93,617,Toronto Raptors,23.51,0.04939739835891369,1.059112008364719,0.735863471644349,0.44967105276360636,7804097.317750262,7752167.575575488,0.9933458361601076,0.44667886790446043,20.92
Jeff,Foster,1902,2007-08,1610612754,IND,31,77,52.0,1884,205,373,0.55,0.0,3.0,0.0,86,145,0.593,264.0,404.0,668.0,129,56.0,32.0,62.0,221,496,Indiana Pacers,24.47,0.04939739835891369,1.059112008364719,0.735863471644349,0.35567665163151285,7483716.471940949,7752167.575575488,1.0358713621288373,0.3684352576029592,17.26
Randy,Foye,200751,2007-08,1610612750,MIN,24,39,31.0,1259,198,462,0.429,61.0,148.0,0.412,53,65,0.815,13.0,115.0,128.0,164,36.0,3.0,79.0,102,510,Minnesota Timberwolves,32.28,0.04939739835891369,1.059112008364719,0.735863471644349,0.28677451760976475,7908463.731889463,7752167.575575488,0.9802368498342175,0.28110694975452316,13.17
Adonal,Foyle,1502,2007-08,1610612753,ORL,33,82,0.0,774,70,153,0.458,0.0,0.0,0.0,16,34,0.471,71.0,137.0,208.0,18,16.0,45.0,32.0,94,156,Orlando Magic,9.44,0.04939739835891369,1.059112008364719,0.735863471644349,0.22018982984286373,7339446.253322586,7752167.575575488,1.0562333053486237,0.23257183177907897,10.89
Channing,Frye,101112,2007-08,1610612757,POR,25,78,20.0,1342,221,453,0.488,3.0,10.0,0.3,85,109,0.78,107.0,247.0,354.0,57,29.0,27.0,55.0,208,530,Portland Trail Blazers,17.21,0.04939739835891369,1.059112008364719,0.735863471644349,0.3229606300131137,7712524.801730676,7752167.575575488,1.0051400513922388,0.32462066424905095,15.21
Dan,Gadzuric,2429,2007-08,1610612749,MIL,30,51,4.0,534,64,154,0.416,0.0,1.0,0.0,33,63,0.524,67.0,77.0,144.0,11,20.0,24.0,34.0,83,161,Milwaukee Bucks,10.47,0.04939739835891369,1.059112008364719,0.735863471644349,0.2416654236462953,8115489.777977217,7752167.575575488,0.9552310196498963,0.23084630904377484,10.81
Francisco,Garcia,101128,2007-08,1610612758,SAC,26,79,20.0,2096,348,752,0.463,113.0,289.0,0.391,162,208,0.779,52.0,212.0,264.0,128,96.0,50.0,128.0,232,971,Sacramento Kings,26.53,0.04939739835891369,1.059112008364719,0.735863471644349,0.3445425656774212,8104916.724231505,7752167.575575488,0.9564771408938241,0.32954708813536243,15.44
Kevin,Garnett,708,2007-08,1610612738,BOS,32,71,71.0,2328,534,990,0.539,0.0,11.0,0.0,269,336,0.801,135.0,520.0,655.0,244,100.0,89.0,138.0,163,1337,Boston Celtics,32.79,0.04939739835891369,1.059112008364719,0.735863471644349,0.5562047508588255,7546749.313874642,7752167.575575488,1.0272194362310652,0.5713443306062428,26.76
Pau,Gasol,2200,2007-08,1610612763,MEM,27,39,39.0,1433,279,557,0.501,4.0,15.0,0.267,176,215,0.819,94.0,248.0,342.0,116,16.0,56.0,80.0,85,738,Memphis Grizzlies,35.62,0.04939739835891369,1.059112008364719,0.735863471644349,0.4525293487044945,7851173.918011313,7752167.575575488,0.9873896128821327,0.44682277843513446,20.93
Pau,Gasol,2200,2007-08,1610612747,LAL,27,27,27.0,918,196,333,0.589,0.0,1.0,0.0,116,147,0.789,61.0,150.0,211.0,95,14.0,42.0,44.0,54,508,Los Angeles Lakers,35.62,0.04939739835891369,1.059112008364719,0.735863471644349,0.5503514808451547,7443444.581338515,7752167.575575488,1.0414758235738026,0.5731777617682694,26.85
Rudy,Gay,200752,2007-08,1610612763,MEM,21,81,81.0,3000,625,1355,0.461,134.0,387.0,0.346,248,316,0.785,140.0,359.0,499.0,158,111.0,79.0,190.0,230,1632,Memphis Grizzlies,37.04,0.04939739835891369,1.059112008364719,0.735863471644349,0.4026571071445536,7851173.918011313,7752167.575575488,0.9873896128821327,0.3975794451477002,18.62
Devean,George,1904,2007-08,1610612742,DAL,30,53,4.0,821,74,207,0.357,22.0,68.0,0.324,24,34,0.706,28.0,109.0,137.0,35,19.0,13.0,24.0,90,194,Dallas Mavericks,15.49,0.04939739835891369,1.059112008364719,0.735863471644349,0.15829117018116964,7748198.799197104,7752167.575575488,1.0005122192242661,0.158372249961568,7.42
Daniel,Gibson,200789,2007-08,1610612739,CLE,22,58,26.0,1765,201,465,0.432,118.0,268.0,0.44,85,105,0.81,30.0,104.0,134.0,145,47.0,14.0,76.0,163,605,Cleveland Cavaliers,30.43,0.04939739835891369,1.059112008364719,0.735863471644349,0.25400819489268595,7602075.288197431,7752167.575575488,1.019743593911926,0.2590232295429485,12.13
Manu,Ginobili,1938,2007-08,1610612759,SAS,30,74,23.0,2299,453,984,0.46,156.0,389.0,0.401,380,442,0.86,63.0,291.0,354.0,332,109.0,33.0,200.0,173,1442,San Antonio Spurs,31.07,0.04939739835891369,1.059112008364719,0.735863471644349,0.5100664379376724,7441339.654687392,7752167.575575488,1.0417704251266506,0.5313721298931653,24.89
Ryan,Gomes,101155,2007-08,1610612750,MIN,25,82,74.0,2434,392,857,0.457,59.0,179.0,0.33,190,229,0.83,133.0,342.0,475.0,145,65.0,10.0,96.0,154,1033,Minnesota Timberwolves,29.68,0.04939739835891369,1.059112008364719,0.735863471644349,0.34638478227114194,7908463.731889463,7752167.575575488,0.9802368498342175,0.3395391278039755,15.9
Drew,Gooden,2400,2007-08,1610612739,CLE,26,51,51.0,1564,232,523,0.444,0.0,3.0,0.0,110,151,0.728,117.0,306.0,423.0,50,35.0,30.0,91.0,144,574,Cleveland Cavaliers,30.75,0.04939739835891369,1.059112008364719,0.735863471644349,0.2791207212997185,7602075.288197431,7752167.575575488,1.019743593911926,0.28463156747346396,13.33
Drew,Gooden,2400,2007-08,1610612741,CHI,26,18,14.0,558,100,217,0.461,0.0,3.0,0.0,52,64,0.813,58.0,109.0,167.0,31,13.0,23.0,31.0,59,252,Chicago Bulls,30.75,0.04939739835891369,1.059112008364719,0.735863471644349,0.39720668475243753,7629040.808315997,7752167.575575488,1.016139219903671,0.40361729078486525,18.91
Ben,Gordon,2732,2007-08,1610612741,CHI,25,72,27.0,2291,464,1069,0.434,142.0,346.0,0.41,266,293,0.908,40.0,181.0,221.0,213,55.0,8.0,150.0,171,1336,Chicago Bulls,31.82,0.04939739835891369,1.059112008364719,0.735863471644349,0.38430020464289444,7629040.808315997,7752167.575575488,1.016139219903671,0.39050251015465187,18.29
Danny,Granger,101122,2007-08,1610612754,IND,25,80,80.0,2876,537,1205,0.446,171.0,423.0,0.404,322,378,0.852,93.0,393.0,486.0,166,95.0,84.0,171.0,290,1567,Indiana Pacers,35.95,0.04939739835891369,1.059112008364719,0.735863471644349,0.39934750861209123,7483716.471940949,7752167.575575488,1.0358713621288373,0.41367264770876455,19.38
Aaron,Gray,201189,2007-08,1610612741,CHI,23,61,1.0,613,103,204,0.505,0.0,1.0,0.0,56,99,0.566,70.0,98.0,168.0,41,21.0,16.0,57.0,117,262,Chicago Bulls,10.05,0.04939739835891369,1.059112008364719,0.735863471644349,0.32416866100156166,7629040.808315997,7752167.575575488,1.016139219903671,0.3294004903073444,15.43
Jeff,Green,201145,2007-08,1610612760,OKC,21,80,52.0,2253,320,749,0.427,21.0,76.0,0.276,177,238,0.744,101.0,278.0,379.0,119,46.0,49.0,158.0,198,838,Oklahoma City Thunder,28.16,0.04939739835891369,1.059112008364719,0.735863471644349,0.2385258185417813,7556301.586603296,7752167.575575488,1.0259208803046513,0.24470861773377178,11.46
Willie,Green,2584,2007-08,1610612755,PHI,26,74,74.0,1970,379,870,0.436,51.0,179.0,0.285,112,148,0.757,32.0,150.0,182.0,151,54.0,22.0,109.0,119,921,Philadelphia 76ers,26.62,0.04939739835891369,1.059112008364719,0.735863471644349,0.2980901192721282,7843609.278384683,7752167.575575488,0.9883418845121227,0.2946149502358586,13.8
Richard,Hamilton,1888,2007-08,1610612765,DET,30,72,72.0,2424,499,1030,0.484,62.0,141.0,0.44,184,221,0.833,75.0,160.0,235.0,299,73.0,10.0,132.0,171,1244,Detroit Pistons,33.67,0.04939739835891369,1.059112008364719,0.735863471644349,0.399401703274343,8030034.2975925105,7752167.575575488,0.9653965709585661,0.3855810347760614,18.06
Matt,Harpring,1723,2007-08,1610612762,UTA,32,76,0.0,1374,237,474,0.5,2.0,10.0,0.2,146,205,0.712,96.0,144.0,240.0,82,45.0,14.0,95.0,162,622,Utah Jazz,18.08,0.04939739835891369,1.059112008364719,0.735863471644349,0.3340293346886693,7750025.899433676,7752167.575575488,1.000276344385116,0.3341216418197745,15.65
Al,Harrington,1733,2007-08,1610612744,GSW,28,81,59.0,2190,401,923,0.434,153.0,408.0,0.375,147,190,0.774,107.0,332.0,439.0,132,74.0,16.0,90.0,266,1102,Golden State Warriors,27.04,0.04939739835891369,1.059112008364719,0.735863471644349,0.37328036288835825,7913579.789149686,7752167.575575488,0.9796031356383731,0.36566661395766553,17.13
Devin,Harris,2734,2007-08,1610612742,DAL,25,39,39.0,1184,187,387,0.483,25.0,70.0,0.357,161,196,0.821,17.0,74.0,91.0,206,56.0,2.0,93.0,127,560,Dallas Mavericks,31.59,0.04939739835891369,1.059112008364719,0.735863471644349,0.38652234094145616,7748198.799197104,7752167.575575488,1.0005122192242661,0.38672032511509474,18.12
Devin,Harris,2734,2007-08,1610612751,BKN,25,25,22.0,838,134,306,0.438,31.0,97.0,0.32,87,105,0.829,11.0,71.0,82.0,163,34.0,8.0,68.0,63,386,Brooklyn Nets,31.59,0.04939739835891369,1.059112008364719,0.735863471644349,0.37575545509721847,7983645.252146713,7752167.575575488,0.971006016767969,0.36486080773278556,17.09
David,Harrison,2758,2007-08,1610612754,IND,25,55,0.0,702,90,170,0.529,0.0,0.0,0.0,49,96,0.51,43.0,75.0,118.0,14,20.0,59.0,58.0,164,229,Indiana Pacers,12.76,0.04939739835891369,1.059112008364719,0.735863471644349,0.21436734599186974,7483716.471940949,7752167.575575488,1.0358713621288373,0.22205699468854187,10.4
Jason,Hart,2078,2007-08,1610612762,UTA,30,57,0.0,606,58,180,0.322,11.0,31.0,0.355,38,45,0.844,5.0,50.0,55.0,86,30.0,3.0,28.0,75,165,Utah Jazz,10.63,0.04939739835891369,1.059112008364719,0.735863471644349,0.18734229647226025,7750025.899433676,7752167.575575488,1.000276344385116,0.18739406746398507,8.78
Udonis,Haslem,2617,2007-08,1610612748,MIA,28,49,48.0,1805,237,507,0.467,0.0,0.0,0.0,115,142,0.81,107.0,336.0,443.0,68,39.0,18.0,67.0,145,589,Miami Heat,36.84,0.04939739835891369,1.059112008364719,0.735863471644349,0.27934578160179196,8448896.064707655,7752167.575575488,0.9175361510194793,0.2563098532544363,12.01
Spencer,Hawes,201150,2007-08,1610612758,SAC,20,71,8.0,931,146,318,0.459,4.0,21.0,0.19,38,58,0.655,68.0,162.0,230.0,44,14.0,40.0,56.0,128,334,Sacramento Kings,13.11,0.04939739835891369,1.059112008364719,0.735863471644349,0.2720313349200872,8104916.724231505,7752167.575575488,0.9564771408938241,0.2601917534578953,12.19
Chuck,Hayes,101236,2007-08,1610612745,HOU,25,79,44.0,1575,113,221,0.511,0.0,3.0,0.0,11,24,0.458,132.0,295.0,427.0,91,85.0,43.0,62.0,212,237,Houston Rockets,19.94,0.04939739835891369,1.059112008364719,0.735863471644349,0.2351988083557477,7497070.015401701,7752167.575575488,1.034026300894846,0.2432017537789696,11.39
Jarvis,Hayes,2553,2007-08,1610612765,DET,26,82,1.0,1287,217,504,0.431,73.0,194.0,0.376,45,60,0.75,35.0,143.0,178.0,62,47.0,6.0,47.0,137,552,Detroit Pistons,15.7,0.04939739835891369,1.059112008364719,0.735863471644349,0.29143925293046763,8030034.2975925105,7752167.575575488,0.9653965709585661,0.2813544554217997,13.18
Brendan,Haywood,2217,2007-08,1610612764,WAS,28,80,80.0,2228,316,599,0.528,0.0,0.0,0.0,216,294,0.735,273.0,303.0,576.0,71,31.0,133.0,108.0,216,848,Washington Wizards,27.85,0.04939739835891369,1.059112008364719,0.735863471644349,0.38490484312416545,7914660.588841408,7752167.575575488,0.9794693642965545,0.37700250200949137,17.66
Luther,Head,101129,2007-08,1610612745,HOU,25,73,17.0,1379,206,477,0.432,79.0,225.0,0.351,66,81,0.815,18.0,117.0,135.0,138,44.0,9.0,70.0,75,557,Houston Rockets,18.89,0.04939739835891369,1.059112008364719,0.735863471644349,0.30344474202559063,7497070.015401701,7752167.575575488,1.034026300894846,0.3137698441227123,14.7
Grant,Hill,255,2007-08,1610612756,PHX,35,70,68.0,2222,358,712,0.503,33.0,104.0,0.317,170,196,0.867,74.0,279.0,353.0,203,65.0,56.0,96.0,153,919,Phoenix Suns,31.74,0.04939739835891369,1.059112008364719,0.735863471644349,0.37317585061606245,7446025.294245299,7752167.575575488,1.041114859167453,0.38851892315883635,18.2
Kirk,Hinrich,2550,2007-08,1610612741,CHI,27,75,72.0,2380,330,797,0.414,84.0,240.0,0.35,118,142,0.831,28.0,216.0,244.0,452,87.0,19.0,157.0,224,862,Chicago Bulls,31.73,0.04939739835891369,1.059112008364719,0.735863471644349,0.2982261663572669,7629040.808315997,7752167.575575488,1.016139219903671,0.3030393040371356,14.2
Ryan,Hollins,200797,2007-08,1610612766,CHA,23,60,1.0,532,46,94,0.489,0.0,0.0,0.0,55,82,0.671,53.0,54.0,107.0,14,10.0,30.0,25.0,96,147,Charlotte Hornets,8.87,0.04939739835891369,1.059112008364719,0.735863471644349,0.24526608481579454,7942181.759754667,7752167.575575488,0.9760753165909604,0.239398171385602,11.21
Al,Horford,201143,2007-08,1610612737,ATL,22,81,77.0,2540,333,668,0.499,0.0,5.0,0.0,155,212,0.731,248.0,537.0,785.0,124,60.0,76.0,137.0,267,821,Atlanta Hawks,31.36,0.04939739835891369,1.059112008364719,0.735863471644349,0.32212265060617856,7882330.398695591,7752167.575575488,0.9834867587964032,0.31680336157957684,14.84
Robert,Horry,109,2007-08,1610612759,SAS,37,45,5.0,583,38,119,0.319,18.0,70.0,0.257,18,28,0.643,35.0,74.0,109.0,47,21.0,19.0,22.0,55,112,San Antonio Spurs,12.96,0.04939739835891369,1.059112008364719,0.735863471644349,0.19764015858986664,7441339.654687392,7752167.575575488,1.0417704251266506,0.20589567203626402,9.64
Eddie,House,2067,2007-08,1610612738,BOS,30,78,2.0,1480,217,531,0.409,117.0,298.0,0.393,33,36,0.917,19.0,148.0,167.0,152,59.0,10.0,76.0,114,584,Boston Celtics,18.97,0.04939739835891369,1.059112008364719,0.735863471644349,0.2933745703801993,7546749.313874642,7752167.575575488,1.0272194362310652,0.3013600607904793,14.12
Dwight,Howard,2730,2007-08,1610612753,ORL,22,82,82.0,3088,583,974,0.599,0.0,4.0,0.0,529,897,0.59,279.0,882.0,1161.0,110,74.0,176.0,263.0,274,1695,Orlando Magic,37.66,0.04939739835891369,1.059112008364719,0.735863471644349,0.5029674565026854,7339446.253322586,7752167.575575488,1.0562333053486237,0.5312509790646215,24.89
Josh,Howard,2572,2007-08,1610612742,DAL,28,76,76.0,2757,567,1247,0.455,67.0,210.0,0.319,312,384,0.813,120.0,412.0,532.0,164,59.0,32.0,114.0,202,1513,Dallas Mavericks,36.28,0.04939739835891369,1.059112008364719,0.735863471644349,0.40666981389838824,7748198.799197104,7752167.575575488,1.0005122192242661,0.40687811799499574,19.06
Larry,Hughes,1716,2007-08,1610612739,CLE,29,40,32.0,1210,180,478,0.377,43.0,126.0,0.341,88,108,0.815,27.0,116.0,143.0,94,60.0,11.0,72.0,91,491,Cleveland Cavaliers,29.71,0.04939739835891369,1.059112008364719,0.735863471644349,0.261895975882536,7602075.288197431,7752167.575575488,1.019743593911926,0.2670667436775283,12.51
Larry,Hughes,1716,2007-08,1610612741,CHI,29,28,25.0,810,125,323,0.387,24.0,68.0,0.353,62,80,0.775,12.0,75.0,87.0,87,39.0,6.0,44.0,48,336,Chicago Bulls,29.71,0.04939739835891369,1.059112008364719,0.735863471644349,0.2899332202186489,7629040.808315997,7752167.575575488,1.016139219903671,0.29461251621713713,13.8
Kris,Humphries,2743,2007-08,1610612761,TOR,23,70,0.0,925,161,333,0.483,0.0,2.0,0.0,75,124,0.605,90.0,169.0,259.0,28,25.0,28.0,47.0,107,397,Toronto Raptors,13.21,0.04939739835891369,1.059112008364719,0.735863471644349,0.3531929971722709,7804097.317750262,7752167.575575488,0.9933458361601076,0.35084279310198396,16.43
Andre,Iguodala,2738,2007-08,1610612755,PHI,24,82,82.0,3242,582,1277,0.456,101.0,307.0,0.329,365,506,0.721,85.0,361.0,446.0,391,171.0,49.0,214.0,187,1630,Philadelphia 76ers,39.54,0.04939739835891369,1.059112008364719,0.735863471644349,0.4123608994053695,7843609.278384683,7752167.575575488,0.9883418845121227,0.40755354841741676,19.09
Zydrunas,Ilgauskas,980,2007-08,1610612739,CLE,33,73,73.0,2222,417,879,0.474,0.0,1.0,0.0,195,243,0.802,263.0,419.0,682.0,104,34.0,120.0,135.0,247,1029,Cleveland Cavaliers,30.44,0.04939739835891369,1.059112008364719,0.735863471644349,0.40919373791850594,7602075.288197431,7752167.575575488,1.019743593911926,0.41727269291127195,19.55
Allen,Iverson,947,2007-08,1610612743,DEN,33,82,82.0,3424,712,1556,0.458,95.0,275.0,0.345,645,797,0.809,47.0,196.0,243.0,586,160.0,12.0,245.0,109,2164,Denver Nuggets,41.76,0.04939739835891369,1.059112008364719,0.735863471644349,0.5025338414790684,7392772.555594835,7752167.575575488,1.048614375361604,0.5269642102806407,24.68
Royal,Ivey,2767,2007-08,1610612749,MIL,26,75,20.0,1437,149,378,0.394,35.0,107.0,0.327,85,117,0.726,38.0,80.0,118.0,160,45.0,7.0,75.0,166,418,Milwaukee Bucks,19.16,0.04939739835891369,1.059112008364719,0.735863471644349,0.19979804157973613,8115489.777977217,7752167.575575488,0.9552310196498963,0.19085328698226373,8.94
Jarrett,Jack,101127,2007-08,1610612757,POR,24,82,16.0,2229,267,620,0.431,65.0,190.0,0.342,215,248,0.867,31.0,203.0,234.0,313,61.0,1.0,178.0,129,814,Portland Trail Blazers,27.18,0.04939739835891369,1.059112008364719,0.735863471644349,0.2765553085032315,7712524.801730676,7752167.575575488,1.0051400513922388,0.2779768170017346,13.02
Bobby,Jackson,1517,2007-08,1610612740,NOP,35,46,0.0,891,116,296,0.392,53.0,144.0,0.368,40,49,0.816,23.0,87.0,110.0,76,32.0,3.0,31.0,59,325,New Orleans Pelicans,19.29,0.04939739835891369,1.059112008364719,0.735863471644349,0.2794029734291945,7594882.072269585,7752167.575575488,1.020709406914978,0.2851892432991945,13.36
Stephen,Jackson,1536,2007-08,1610612744,GSW,30,73,73.0,2855,488,1204,0.405,182.0,501.0,0.363,308,370,0.832,67.0,251.0,318.0,300,92.0,29.0,197.0,171,1466,Golden State Warriors,39.11,0.04939739835891369,1.059112008364719,0.735863471644349,0.3552764185704295,7913579.789149686,7752167.575575488,0.9796031356383731,0.3480298936499639,16.3
Casey,Jacobsen,2418,2007-08,1610612763,MEM,27,53,0.0,547,39,115,0.339,16.0,72.0,0.222,13,17,0.765,12.0,53.0,65.0,20,5.0,1.0,16.0,34,107,Memphis Grizzlies,10.32,0.04939739835891369,1.059112008364719,0.735863471644349,0.10671916730837769,7851173.918011313,7752167.575575488,0.9873896128821327,0.10537339729572259,4.94
LeBron,James,2544,2007-08,1610612739,CLE,23,75,74.0,3027,794,1642,0.484,113.0,359.0,0.315,549,771,0.712,133.0,459.0,592.0,539,138.0,81.0,255.0,165,2250,Cleveland Cavaliers,40.36,0.04939739835891369,1.059112008364719,0.735863471644349,0.6276231604965724,7602075.288197431,7752167.575575488,1.019743593911926,0.6400146973071362,29.98
