FIRST_NAME,LAST_NAME,P_ID,SEASON_ID,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,GS,MIN,FGM,FGA,FG%,FG3M,FG3A,FG3%,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,TEAM,MPG,factor,vop,drbp,uPER,T_PACE,L_PACE,adjustment,aPER,PER
Brandon,Clarke,1629634,2021-22,1610612763,MEM,25,39,1.0,721,166,256,0.648,4.0,18.0,0.222,50,72,0.694,74.0,125.0,199.0,51,19.0,41.0,20.0,63,386,Memphis Grizzlies,18.49,0.04130932045405912,1.087948946927491,0.7787355851803386,0.5963983984652206,2986122.889160009,3189620.206636605,1.0681476700826065,0.6370415597616234,26.05
Jordan,Clarkson,203903,2021-22,1610612762,UTA,29,50,1.0,1330,281,703,0.4,129.0,399.0,0.323,84,103,0.816,39.0,135.0,174.0,120,36.0,13.0,85.0,93,775,Utah Jazz,26.6,0.04130932045405912,1.087948946927491,0.7787355851803386,0.35075336425660203,3081663.609479887,3189620.206636605,1.035031921337754,0.36304092852219183,14.85
Nicolas,Claxton,1629651,2021-22,1610612751,BKN,22,24,17.0,525,99,153,0.647,0.0,0.0,0.0,30,53,0.566,53.0,84.0,137.0,21,12.0,28.0,18.0,56,228,Brooklyn Nets,21.88,0.04130932045405912,1.087948946927491,0.7787355851803386,0.46405986515278114,3288339.7115451293,3189620.206636605,0.9699789214107267,0.45012828747090194,18.41
Amir,Coffey,1629599,2021-22,1610612746,LAC,24,41,19.0,900,112,242,0.463,57.0,145.0,0.393,63,71,0.887,20.0,109.0,129.0,69,22.0,10.0,18.0,53,344,Los Angeles Clippers,21.95,0.04130932045405912,1.087948946927491,0.7787355851803386,0.33908800278204865,3070942.658551376,3189620.206636605,1.0386453155531115,0.35219216564983524,14.4
John,Collins,1628381,2021-22,1610612737,ATL,24,46,46.0,1453,294,544,0.54,58.0,145.0,0.4,124,156,0.795,82.0,285.0,367.0,90,30.0,52.0,53.0,141,770,Atlanta Hawks,31.59,0.04130932045405912,1.087948946927491,0.7787355851803386,0.4769391412672852,3369476.786242202,3189620.206636605,0.9466218077714725,0.45148099210341125,18.46
Mike,Conley,201144,2021-22,1610612762,UTA,34,46,46.0,1317,229,504,0.454,113.0,262.0,0.431,87,105,0.829,28.0,110.0,138.0,243,55.0,12.0,79.0,83,658,Utah Jazz,28.63,0.04130932045405912,1.087948946927491,0.7787355851803386,0.43420868340032465,3081663.609479887,3189620.206636605,1.035031921337754,0.4494198478413745,18.38
Pat,Connaughton,1626192,2021-22,1610612749,MIL,29,50,17.0,1371,183,388,0.472,115.0,282.0,0.408,30,37,0.811,35.0,186.0,221.0,66,48.0,13.0,31.0,66,511,Milwaukee Bucks,27.42,0.04130932045405912,1.087948946927491,0.7787355851803386,0.3297347569509031,3097465.529396649,3189620.206636605,1.0297516393210375,0.33954490651131636,13.89
Robert,Covington,203496,2021-22,1610612757,POR,31,48,40.0,1431,128,336,0.381,79.0,230.0,0.343,30,36,0.833,41.0,233.0,274.0,68,74.0,63.0,58.0,132,365,Portland Trail Blazers,29.81,0.04130932045405912,1.087948946927491,0.7787355851803386,0.23838279420960617,3379374.052075823,3189620.206636605,0.9438494104188735,0.22499745976874044,9.2
Torrey,Craig,1628470,2021-22,1610612754,IND,31,48,11.0,933,121,261,0.464,44.0,130.0,0.338,26,34,0.765,55.0,119.0,174.0,56,20.0,17.0,35.0,88,312,Indiana Pacers,19.44,0.04130932045405912,1.087948946927491,0.7787355851803386,0.28350542083757796,3253318.4461697447,3189620.206636605,0.9804205334992232,0.27795453594749997,11.37
Jae,Crowder,203109,2021-22,1610612756,PHX,31,41,41.0,1155,130,320,0.406,77.0,216.0,0.356,37,46,0.804,16.0,183.0,199.0,56,52.0,19.0,38.0,97,374,Phoenix Suns,28.17,0.04130932045405912,1.087948946927491,0.7787355851803386,0.2548910572078331,3264827.937187796,3189620.206636605,0.9769642590672106,0.2490194528479087,10.18
